"from","to","weight"
"Ilya Safro","Justin Sybrandt",1
"Ilya Tyagin","Ilya Safro",1
"Ilya Tyagin","Michael Shtutman",1
"Incheon Paik","Truong Cong Thang",1
"Indrakshi Ray","Jerry Duggan",1
"Indrakshi Ray","Michael G. Kahn",1
"Indrakshi Ray","Shlok Gondalia",1
"Ines Arous","Jie Yang",1
"Ines Arous","Ljiljana Dolamic",1
"Ines Arous","Mourad Khayati",1
"Ines Arous","Philippe Cudré-Mauroux",2
"Innocent Boakye Ababio","Jianxia Chen",1
"Innocent Boakye Ababio","Liang Xiao",1
"Innocent Boakye Ababio","Yu Chen",1
"Ioanna Giannoukou","Phivos Mylonas",1
"Ioanna Giannoukou","Spyros Sioutas",1
"Ioanna Karageorgou","Alex Delis",1
"Ioanna Karageorgou","Panagiotis Liakos",1
"Ioanna Tsalouchidou","Francesco Bonchi",1
"Ioanna Tsalouchidou","Ricardo Baeza-Yates",1
"Ioannis Akrotirianakis","Aditi Roy",1
"Ioannis Akrotirianakis","Arnav V. Malawade",1
"Ioannis Akrotirianakis","Arquimedes Canedo",1
"Ioannis Akrotirianakis","Mohammad Abdullah Al Faruque",1
"Ioannis Akrotirianakis","Shih-Yuan Yu",1
"Ioannis Akrotirianakis","Tugba Kulahcioglu",1
"Ioannis Arapakis","Luis A. Leiva",1
"Ioannis Giannakopoulos","Ioannis Konstantinou",1
"Ioannis Giannakopoulos","Nectarios Koziris",1
"Ioannis Kakkos","George K. Matsopoulos",1
"Ioannis Kakkos","Georgios N. Dimitrakopoulos",1
"Ioannis Kakkos","Ioannis Zorzos",1
"Ioannis Kakkos","Kostakis Gkiatis",1
"Ioannis Kakkos","Panteleimon Asvestas",1
"Ioannis Kakkos","Stavros Theofanis Miloulis",1
"Ioannis Zorzos","George K. Matsopoulos",1
"Ioannis Zorzos","Georgios N. Dimitrakopoulos",1
"Ioannis Zorzos","Kostakis Gkiatis",1
"Ioannis Zorzos","Panteleimon Asvestas",1
"Iouliana Litou","Vana Kalogeraki",1
"Iris Shen","Andreas Argyriou",1
"Iris Shen","Chieh-Han Wu",1
"Iris Shen","Jianxun Lian",1
"Iris Shen","Le Zhang",1
"Iris Shen","Miguel González-Fierro",1
"Iris Shen","Tao Wu",1
"Isaac Fung","Ece Kamar",1
"Isaac Fung","Gabriel Matute",1
"Isaac Fung","Walter S. Lasecki",1
"Isabelle Rogers","Ayush Srivastava",1
"Isabelle Rogers","K. Suzanne Barber",1
"Isabelle Rogers","Vinay Shah",1
"Isaiah Onando Mulang","Abhishek Nadgeri",1
"Isaiah Onando Mulang","Chaitali Prabhu",1
"Isaiah Onando Mulang","Jens Lehmann 0001",1
"Isaiah Onando Mulang","Johannes Hoffart",1
"Isaiah Onando Mulang","Kuldeep Singh 0001",1
"Ishaan Lagwankar","Ananth Narayan Sankaranarayanan",1
"Ishaan Lagwankar","Subramaniam Kalambur",1
"Ishani Mondal","Debasis Ganguly",1
"Ishrat Rahman Sami","Ishrat Rahman Sami",2
"Ishrat Rahman Sami",NA,1
"Iskander Sánchez-Rola","Christopher Kruegel",1
"Iskander Sánchez-Rola","Davide Balzarotti",1
"Iskander Sánchez-Rola","Giovanni Vigna",1
"Iskander Sánchez-Rola","Igor Santos",1
"Isuru Wijesiri","Miyuru Dayarathna",1
"Isuru Wijesiri","Sanath Jayasena",1
"Isuru Wijesiri","Suchitha Dehigaspitiya",1
"Isuru Wijesiri","Toyotaro Suzumura",1
"Iti Bansal","Carlos R. Rivero",1
"Iti Bansal","Sudhanshu Tiwari",1
"Iulia Paun","Nikos Ntarmos",2
"Iulia Paun","Yashar Moshfeghi",1
"Iva Krasteva","Sylvia Ilieva",1
"Ivan Andrus","Trevor Paulsen",1
"Ivan Kyosev","Iulia Paun",1
"Ivan Kyosev","Nikos Ntarmos",1
"Ivan Kyosev","Yashar Moshfeghi",1
"Ivan Lobov","Dan A. Calian",1
"Ivan Lobov","Michelle Gong",1
"Ivan Lobov","Natarajan Chandrashekar",1
"Ivan Lobov","Timothy A. Mann",1
"Ivan Maksimov","Evgeny Burnaev",1
"Ivan Maksimov","Rodrigo Rivera-Castro",1
"Ivan Melendez-Vazquez","Oliver Bringmann 0001",1
"Ivan Melendez-Vazquez","Rolando Dülling",1
"Ivan Miguel Pires","Eftim Zdravevski",2
"Ivan Miguel Pires","Nuno M. Garcia",2
"Ivan Miguel Pires","Salome Muhkashavria",1
"Ivan Stojkovic","Djordje Gligorijevic",1
"Ivan Stojkovic","Narayan Bhamidipati",1
"Ivan Stojkovic","Shabhareesh Komirishetty",1
"Ivan Stojkovic","Shubham Agrawal",1
"Ivan Stojkovic","Zoran Obradovic",1
"Ivens Portugal","Donald D. Cowan",1
"Ivens Portugal","Paulo S. C. Alencar",1
"Iyswarya Narayanan","Anand Sivasubramaniam",1
"Iyswarya Narayanan","Timothy Zhu",1
"Izzat Alsmadi","Fengxiang Qiao",1
"Izzat Alsmadi","Samer Al-khateeb",1
"Izzat Alsmadi","Yunpeng Zhang",1
"J. Alex Hurt","Curt H. Davis",2
"J. Alex Hurt","David Huangal",1
"J. Alex Hurt","Grant J. Scott",1
"J. Austin Ellis","Aravind Sukumaran-Rajam",1
"J. Austin Ellis","P. Sadayappan",1
"J. Austin Ellis","Srinivasan Parthasarathy 0001",1
"J. David Smith","My T. Thai",1
"J. Shane Culpepper","Alistair Moffat",1
"J. Shane Culpepper","Berkant Barla Cambazoglu",1
"J. Shane Culpepper","Torsten Suel",1
"Jaakko Peltonen","Jyrki Nummenmaa",1
"Jaakko Peltonen","Kalervo Järvelin",1
"Jacinta Hu","Lakshmi Subramanian",1
"Jack Bandy","Nicholas Diakopoulos",1
"Jack Davis","Guiliang Liu",1
"Jack Davis","Oliver Schulte",1
"Jack Grubbs","Christopher J. Massar",1
"Jack Grubbs","Danielle L. Cote",1
"Jack Grubbs","Rodica Neamtu",1
"Jack Olinde","Martin B. Short",1
"Jack Rager","Fang Cherry Liu",1
"Jacob Balma","Aaron D. Vose",1
"Jacob Balma","Amar G. Chittiboyina",1
"Jacob Balma","Charles R. Yates",1
"Jacob Balma","Ikhlas A. Khan",1
"Jacob Balma","Pankaj Pandey",1
"Jacob Balma","Sreenivas R. Sukumar",1
"Jacob Balma","Yuri K. Peterson",1
"Jacob Bremerman","Dawn J. Lawrie",1
"Jacob Bremerman","Douglas W. Oard",1
"Jacob Bremerman","James Mayfield",1
"Jacob D. Moorman","Andrea L. Bertozzi",1
"Jacob D. Moorman","Dominic Yang",1
"Jacob D. Moorman","Qinyi Chen",1
"Jacob Eleazer","Kirsha Gordon",1
"Jacob Eleazer","Qing Zeng-Treitler",1
"Jacob M. Paul","Jed R. Brubaker",1
"Jacob M. Paul","Jessie Smith",1
"Jacob Montiel","Albert Bifet",1
"Jacob Montiel","Bernhard Pfahringer",1
"Jacob Montiel","Emanuele Della Valle",1
"Jacob Rose","James A. Loudermilk",1
"Jacob Rose","Thirimachos Bourlai",1
"Jacopo Urbani","Ceriel J. H. Jacobs",1
"Jacques Klein","Yves Le Traon",1
"Jae-Gil Lee 0001","Byung Suk Lee",1
"Jae-woong Lee","Deokmin Haam",1
"Jae-woong Lee","Jongwuk Lee",1
"Jae-woong Lee","Sanghoon Lee",1
"Jae-woong Lee","Woo-Sik Choi",1
"Jae-woong Lee","Young-In Song",1
"Jaeho Han","Kyungsik Han",1
"Jaehoon Koo","Diego Klabjan",1
"Jaehoon Koo","Jean Utke",1
"Jaehyuk Yi","Jinkyoo Park",1
"Jaesik Choi","Jaesik Choi",2
"Jaesik Choi",NA,1
"Jaewon Yang","Feng Guo",1
"Jaewon Yang","Qi He",1
"Jagannadan Varadarajan","Dhruva Sahrawat",1
"Jagannadan Varadarajan","Guanfeng Wang",1
"Jagannadan Varadarajan","Roger Zimmermann",1
"Jagannadan Varadarajan","See-Kiong Ng",1
"Jagannadan Varadarajan","Xueou Wang",1
"Jagdish Ramakrishnan","Dimitris Kalimeris",1
"Jagdish Ramakrishnan","Henry C. Lin",1
"Jagdish Ramakrishnan","Jane Jing",1
"Jagdish Ramakrishnan","Neil Chandra",1
"Jagdish Ramakrishnan","Steve Metz",1
"Jagdish Ramakrishnan","Udi Weinsberg",1
"Jagmohan Chauhan","Andreas Grammenos",1
"Jagmohan Chauhan","Apinan Hasthanasombat",1
"Jagmohan Chauhan","Cecilia Mascolo",1
"Jagmohan Chauhan","Dimitris Spathis",1
"Jagmohan Chauhan","Jing Han",1
"Jagmohan Chauhan","Pietro Cicuta",1
"Jagmohan Chauhan","Tong Xia",1
"Jaime Mears","Chris Adams",1
"Jaime Mears","Daniel S. Weld",1
"Jaime Mears","Deborah Thomas",1
"Jaime Mears","Eileen Jakeway",1
"Jaime Mears","Kate Zwaard",1
"Jaime Mears","Meghan Ferriter",1
"Jaime Mears","Nathan Yarasavage",1
"Jake Nimergood","Ayush Srivastava",1
"Jake Nimergood","Isabelle Rogers",1
"Jake Nimergood","K. Suzanne Barber",1
"Jake Nimergood","Vinay Shah",1
"Jakob Coles","Sihong Xie",1
"James Browne","Carey E. Priebe",1
"James Browne","Joshua T. Vogelstein",1
"James Browne","Randal C. Burns",1
"James Cook","Alex Fabrikant",1
"James Cook","Andrew Tomkins",1
"James Cook","Fangzhou Xu",1
"James D. Herbsleb","Jessica Hammer",1
"James D. Herbsleb","Jodi Forlizzi",1
"James E. Steck","Christopher Basic",1
"James E. Steck","David Timmons",1
"James E. Steck","Kourtney Zwiener",1
"James Flamino","Benjamin Zimmerman",1
"James Flamino","Christopher Abriola",1
"James Flamino","Joel Douglas",1
"James Flamino","Zhongheng Li",1
"James G. Shanahan","James G. Shanahan",2
"James G. Shanahan","Liang Dai",1
"James G. Shanahan",NA,1
"James Geller","Yehoshua Perl",1
"James Geraci","Aonghus Lawlor",1
"James Goulding","Alexa Spence",1
"James Goulding","Gavin Smith",2
"James Henrydoss","Chunchun Li",1
"James Henrydoss","Manuel Günther",1
"James Henrydoss","Steve Cruz",1
"James Henrydoss","Terrance E. Boult",1
"James Large","Anthony J. Bagnall",1
"James Mayfield","Douglas W. Oard",1
"James McInerney","Benjamin A. Carterette",1
"James McInerney","Brian Brost",1
"James McInerney","Praveen Chandar",1
"James McInerney","Rishabh Mehrotra",1
"James P. Bliss","David Keever",1
"James T. Kwok","Cho-Jui Hsieh",1
"James T. Kwok","Isabelle Guyon",1
"James T. Kwok","Qiang Yang",1
"James T. Kwok","Yong Li 0008",1
"Jamie Pool","Ashkan Aazami",1
"Jamie Pool","Binlong Li",1
"Jamie Pool","Ebrahim Beyrami",1
"Jamie Pool","Jayant Gupchup",1
"Jamie Pool","Jeff Rowland",1
"Jamie Pool","Johannes Gehrke",1
"Jamie Pool","Pritesh Kanani",1
"Jamie Pool","Ross Cutler",1
"Jamie Pool","Vishak Gopal",1
"Jamil Samouh","Ebrahim Bagheri",1
"Jamil Samouh","Samad Paydar",1
"Jan Hurt","Aida Omani",1
"Jan Hurt","Allan Hanbury",1
"Jan Hurt","Farid Karimipour",1
"Jan Hurt","Mohammad Forghani",1
"Jan Overgoor","Bogdan State",1
"Jan Overgoor","George Pakapol Supaniratisai",1
"Jan Overgoor","Johan Ugander",1
"Jan Overgoor","Lada A. Adamic",1
"Jan Schellenberger","Jan Schellenberger",2
"Jan Schellenberger",NA,1
"Janani Padmanabhan","Giuseppe Ottaviano",1
"Janani Padmanabhan","Linjun Yang",1
"Janardan Misra","Sanjay Podder",1
"Janardan Misra","Saptarshi Ghosh 0001",1
"Janardhan Rao Doppa","Diane J. Cook",1
"Jane Greenberg","Christopher B. Rauch",1
"Jane Greenberg","Joan P. Boone",1
"Jane Greenberg","John A. Kunze",1
"Jane Greenberg","Peter Melville Logan",1
"Jane Greenberg","Sam Grabus",1
"Jane Jing","Dimitris Kalimeris",1
"Jangsoo Lee","Chul-Ho Lee",1
"Jangsoo Lee","Young-Woo Kwon 0001",1
"Janith Weerasinghe","Aviel J. Stein",1
"Janith Weerasinghe","Bailey Flanigan",1
"Janith Weerasinghe","Damon McCoy",1
"Janith Weerasinghe","Rachel Greenstadt",1
"Jared Vanderwees","Ahmed Lasisi",1
"Jared Vanderwees","Jonathan Regehr",1
"Jarin Tasnim","Debajyoti Mondal",1
"Jaroslaw Szlichta","Ebrahim Bagheri",1
"Jarrod Carson","Aviv Segev",1
"Jarrod Carson","George Clark",1
"Jarrod Carson","Kane Hollingsworth",1
"Jarrod Carson","Rituparna Datta",1
"Jason (Jiasheng) Zhang","Dongwon Lee 0001",1
"Jason Anastasopoulos","Jungseock Joo",1
"Jason Armitage","Endri Kacupaj",1
"Jason Armitage","Golsa Tahmasebzadeh",1
"Jason Armitage","Jens Lehmann 0001",1
"Jason Armitage","Maria Maleshkova",1
"Jason Armitage","Ralph Ewerth",1
"Jason Armitage","Swati",1
"Jason Baumgartner","Brian Keegan",1
"Jason Baumgartner","Jeremy Blackburn",2
"Jason Baumgartner","Megan Squire",2
"Jason Baumgartner","Savvas Zannettou",2
"Jason Carpenter","Feng Qian",1
"Jason Carpenter","Qingxu Liu",1
"Jason Carpenter","Yu Liu",1
"Jason Carpenter","Zhi-Li Zhang",1
"Jason Clemens","Christopher Basic",1
"Jason Clemens","David Timmons",1
"Jason Clemens","James E. Steck",1
"Jason Clemens","Kourtney Zwiener",1
"Jason G. Hale","Claire Hubacek",1
"Jason G. Hale","Khandaker Tasnim Huq",1
"Jason G. Hale","Shubhra Kanti Karmaker Santu",1
"Jason G. Hale","Syed Ishtiaque Ahmed",1
"Jason Hong","Wei Wu",1
"Jason Kaufman","Justin Moynihan",1
"Jason Kaufman","Melinda Han Williams",1
"Jason Kaufman","Patrick McCarthy",1
"Jason Kaufman","Roger Cost",1
"Jason Kaufman","Wickus Martin",1
"Jason R. C. Nurse","Shujun Li",1
"Jason Wang","Chang-Tien Lu",1
"Jason Wang","Kaiqun Fu",1
"Javad Rafiei-Asl","Juan M. Banda",1
"Javeria Habib","Krisztian Balog",1
"Javeria Habib","Shuo Zhang 0006",1
"Javier Carrasco","Aidan Hogan",1
"Javier Carrasco","Jorge Pérez 0001",1
"Javier D. Fernández","Axel Polleres",1
"Javier D. Fernández","Maribel Acosta",1
"Javier D. Fernández","Martin Beno",1
"Jay K. Adams","Jiahui Liu",1
"Jay K. Adams","Pranav Khaitan",1
"Jay K. Adams","Quoc V. Le",1
"Jay Ren","Andrew McCallum",1
"Jay Ren","Christos Faloutsos",1
"Jay Ren","Fan Xiao",1
"Jay Ren","Giannis Karamanolakis",1
"Jay Ren","Haw-Shiuan Chang",1
"Jay Ren","Jiawei Han 0001",1
"Jay Ren","Surender Pal Singh",1
"Jay Ren","Yaqing Wang",1
"Jay Ren","Yuning Mao",1
"Jaya Shankar Vuppalapati","Santosh Kedari",1
"Jayalakshmi Mangalagiri","Babak Saboury",1
"Jayalakshmi Mangalagiri","Michael Morris",1
"Jayalakshmi Mangalagiri","Phuong Nguyen",1
"Jayalakshmi Mangalagiri","Yaacov Yesha",1
"Jayalakshmi Mangalagiri","Yelena Yesha",1
"Jayant Gupchup","Binlong Li",1
"Jayant Gupchup","Jeff Rowland",1
"Jayant Gupchup","Johannes Gehrke",1
"Jayant Gupchup","Pritesh Kanani",1
"Jayant Gupchup","Ross Cutler",1
"Jayant Kalagnanam","Chandra Reddy",1
"Jean Garcia-Gathright","Henriette Cramer",1
"Jean Louis Pépin","Lorraine Goeuriot",1
"Jean Louis Pépin","Sihem Amer-Yahia",1
"Jeanie M. Scott","Angela Laurio",1
"Jeanie M. Scott","Brian C. Sauer",1
"Jeanie M. Scott","Frank Drews",1
"Jeanie M. Scott","Jonathan R. Nebeker",1
"Jeanie M. Scott","Merry Ward",1
"Jeannette M. Wing","Jeannette M. Wing",2
"Jeannette M. Wing",NA,1
"Jeasurk Yang","Hyunjoo Yang",1
"Jeasurk Yang","Jihee Kim",1
"Jeasurk Yang","Meeyoung Cha",1
"Jeasurk Yang","Sangyoon Park",1
"Jeasurk Yang","Susang Lee",1
"Jebun Nahar","Fuad Rahman",1
"Jed W. Pitera","Akihiro Fujita",1
"Jed W. Pitera","Daiju Nakano",1
"Jed W. Pitera","Hideaki Nakashika",1
"Jed W. Pitera","Hiroki Toda",1
"Jed W. Pitera","Katsuhiko Hino",1
"Jed W. Pitera","Kentaro Yano",1
"Jed W. Pitera","Makoto Kogoh",1
"Jed W. Pitera","Shuichi Hirose",1
"Jed W. Pitera","Takumi Hongo",1
"Jed W. Pitera","Wolf Bocanett",1
"Jed W. Pitera","Yasumitsu Orii",1
"Jed W. Pitera","Yenwei Cheng",1
"Jed W. Pitera","Yuta Tsuchiya",1
"Jedsada Phengsuwan","Nipun Balan Thekkummal",1
"Jedsada Phengsuwan","Philip James",1
"Jedsada Phengsuwan","Pooja jamathi-Chidananda",1
"Jedsada Phengsuwan","Rajiv Ranjan",1
"Jedsada Phengsuwan","Rui Sun",1
"Jedsada Phengsuwan","Tejal Shah",1
"Jeehwan Lee","Yugyung Lee",1
"Jeetu Raj","Kevin Chen-Chuan Chang",1
"Jeff Kaye","Neil Thomas",1
"Jeff Rasley","Olatunji Ruwase",1
"Jeff Rasley","Samyam Rajbhandari",1
"Jeff Rasley","Yuxiong He",1
"Jeff Rowland","Binlong Li",1
"Jeff Rowland","Johannes Gehrke",1
"Jeff Rowland","Pritesh Kanani",1
"Jeff Rowland","Ross Cutler",1
"Jeff Rydberg-Cox","Nathan A. Oyler",1
"Jeff Rydberg-Cox","Virginia Blanton",1
"Jeffrey Munk","Helia Zandi",1
"Jeffrey Munk","Kadir Amasyali",1
"Jeffrey Munk","Kuldeep Kurte",1
"Jeffrey Munk","Robert W. Smith",1
"Jeffrey Munk","Yan Du",1
"Jeffrey S. Saltz","Nicholas Hotz",1
"Jeffrey Xu Yu","Jianxin Li 0001",1
"Jefrey Lijffijt","Tijl De Bie",1
"Jelena Gligorijevic","Aaron Flores",1
"Jelena Gligorijevic","Djordje Gligorijevic",1
"Jelena Gligorijevic","Ivan Stojkovic",1
"Jelena Gligorijevic","Narayan Bhamidipati",1
"Jelena Gligorijevic","Shabhareesh Komirishetty",1
"Jelena Gligorijevic","Shubham Agrawal",1
"Jelena Gligorijevic","Zoran Obradovic",1
"Jen-Tzung Chien","Jen-Tzung Chien",2
"Jen-Tzung Chien",NA,1
"Jennifer Brooks","Abdou Youssef",1
"Jennifer H. Garvin","Qing Zeng-Treitler",1
"Jennifer Leopold","Yanjie Fu",1
"Jennifer Zhao","Anant Subramanian",1
"Jennifer Zhao","Arun Prasad",1
"Jennifer Zhao","Atillia Dobi",1
"Jennifer Zhao","Eileen Li",1
"Jennifer Zhao","Heath Vinicombe",1
"Jennifer Zhao","Yunsong Guo",1
"Jenny Weisenberg Williams","Andrew Crapo",1
"Jenny Weisenberg Williams","Kareem S. Aggour",1
"Jenny Weisenberg Williams","Sharad Dixit",1
"Jenny Weisenberg Williams","Vijay S. Kumar",1
"Jens Heger","Burkhardt Funk",1
"Jens Heger","Paul Drews",1
"Jeong-han Kang","Sue Moon",1
"Jeremy Blackburn","Emiliano De Cristofaro",1
"Jeremy Blackburn","Gianluca Stringhini",1
"Jeremy Blackburn","Ilias Leontiadis",1
"Jeremy Blackburn","Michael Sirivianos",1
"Jeremy Blackburn","Nicolas Kourtellis",1
"Jeremy G. Carter","George Mohler",1
"Jeremy G. Carter","George O. Mohler",1
"Jerome Heng","Junhua Liu",1
"Jerome Heng","Kwan Hui Lim 0001",1
"Jerome White","Ankit Chaurasia",1
"Jerome White","Balasaheb Dhame",1
"Jerome White","Dhruvin Vora",1
"Jerome White","Raghu Dharmaraju",1
"Jerome White","Rahul Panicker",1
"Jerome White","Rajesh Jain",1
"Jerome White","Vishal Agarwal",1
"Jerry Chee","Ping Li",1
"Jerry Chun-Wei Lin","Gautam Srivastava",1
"Jerry Chun-Wei Lin","Shyue-Liang Wang",1
"Jerry Chun-Wei Lin","Tzung-Pei Hong",1
"Jerry Chun-Wei Lin","Wenbin Zhang",1
"Jerry Chun-Wei Lin","Yuanfa Li",1
"Jerry Duggan","Michael G. Kahn",1
"Jerry Jiang","Jimmy Lin",1
"Jerry Lee","Ardeshir Bastani",1
"Jerry Lee","Clifton Francis",1
"Jerry Lee","Mahima Agumbe Suresh",1
"Jessica Hammer","Jodi Forlizzi",1
"Jessica Lourenco","Aparna S. Varde",1
"Jessica Reyes","Bob Vanderheyden",1
"Jessica Su","Aneesh Sharma",1
"Jessica Su","Johan Ugander",1
"Jessica Su","Krishna Kamath",1
"Jessica Su","Sharad Goel",1
"Jessie Smith","Jed R. Brubaker",1
"Jessy Xinyi Han","Augustin Chaintreau",1
"Jesus Rios","Payel Das",1
"Jesus Rios","Samuel C. Hoffman",1
"Jesus Rios","Subramanian Sankaranarayanan",1
"Jesus Rios","Troy David Loeffler",1
"Ji-Rong Wen","Jingsong Yu",1
"Ji Liu","Dejing Dou",2
"Ji Liu","Haifeng Wang",1
"Ji Liu","Haoyi Xiong",2
"Ji Liu","Haozhe An",2
"Ji Liu","Jizhou Huang",1
"Ji Liu","Licheng Wang",1
"Ji Liu","Sijia Yang",1
"Ji Liu","Siyu Huang",1
"Ji Liu","Xiakai Wang",1
"Ji Liu","Xingjian Li 0002",1
"Ji Liu","Zhi Feng",1
"Ji Yang","Ed H. Chi",1
"Ji Yang","Jiaxi Tang",1
"Ji Yang","Lichan Hong",1
"Ji Yang","Minmin Chen",1
"Ji Zhang","Bohan Li",1
"Ji Zhang","Donghai Guan",1
"Ji Zhang","Dongyan Zhao 0001",1
"Ji Zhang","Fulong Chen 0002",1
"Ji Zhang","Gaoming Yang",1
"Ji Zhang","Haiqing Chen",2
"Ji Zhang","Jerry Chun-Wei Lin",1
"Ji Zhang","Jun Gao",1
"Ji Zhang","Rui Yan 0001",1
"Ji Zhang","Wenbin Zhang",1
"Ji Zhang","Xiaohui Tao",1
"Ji Zhang","Xiaoyao Zheng",1
"Ji Zhang","Xin Wang",1
"Ji Zhang","Yonglong Luo",1
"Ji Zhang","Youwen Zhu",1
"Ji Zhang","Zenghui Xu",1
"Jia-Chen Gu","Quan Liu",1
"Jia-Chen Gu","Si Wei",1
"Jia-Chen Gu","Tianda Li",1
"Jia-Chen Gu","Xiaodan Zhu",1
"Jia-Chen Gu","Zhen-Hua Ling",1
"Jia-Chen Gu","Zhiming Su",1
"Jia Li","Hong Cheng 0001",1
"Jia Li","Honglei Zhang",1
"Jia Li","Junzhou Huang",1
"Jia Li","Yu Rong",1
"Jia Li","Zhichao Han",1
"Jia Sun","Fan Chen",1
"Jia Sun","Leiyun Li",1
"Jia Xie","Peiquan Jin",1
"Jia Xie","Shouhong Wan",1
"Jiabei Hu","Wei Xie",1
"Jiabei Hu","Wenqi Xie",2
"Jiabei Hu","Yang Huang",1
"Jiachen Du","Ruifeng Xu",1
"Jiachen Du","Yulan He",1
"JiaCheng Huang","Wei Hu",1
"Jiadi Yu","Haibin Cai",1
"Jiafeng Guo","Haiqing Chen",1
"Jiafeng Guo","Ruqing Zhang",1
"Jiafeng Guo","W. Bruce Croft",1
"Jiafeng Guo","Xueqi Cheng",3
"Jiafeng Guo","Yanyan Lan",2
"Jiafeng Guo","Yixing Fan",2
"Jiafeng Guo","Yongfeng Zhang",1
"Jiahao Ding","Guannan Liang",1
"Jiahao Ding","Jinbo Bi",1
"Jiahao Ding","Jingyi Wang 0002",1
"Jiahao Ding","Miao Pan",1
"Jiahao Wang","Qiao Liu",1
"Jiahao Wu","Aston Zhang",1
"Jiahao Wu","Chao Zhang 0014",1
"Jiahao Wu","Shengzhong Liu",1
"Jiahao Wu","Shuochao Yao",1
"Jiahao Wu","Tarek F. Abdelzaher",1
"Jiahao Wu","Tianshi Wang",1
"Jiahao Wu","Zecheng Zhang",1
"Jiaheng Lu","Calvin Sun",1
"Jiaheng Lu","Chao Zhang 0034",1
"Jiaheng Lu","Steven Yuan",1
"Jiahui Chen","Chien-Ming Chen",1
"Jiahui Chen","Chien-Ming Chen 0001",1
"Jiahui Chen","Guoting Chen",1
"Jiahui Chen","Lina Qiu",1
"Jiahui Chen","Weiping Ding 0001",1
"Jiahui Chen","Wensheng Gan",1
"Jiahui Chen","Xu Guo",1
"Jiahui Liu","Quoc V. Le",1
"Jiahui Sun","Fan Zhang",1
"Jiahui Sun","Haiming Jin",1
"Jiahui Sun","Jianqiang Huang",1
"Jiahui Sun","Xinbing Wang",1
"Jiahui Sun","Yichen Zhu",1
"Jiahui Sun","Yijuan Liu",1
"Jiajie Xu 0001","Hui Xiong 0001",1
"Jiajie Xu 0001","Jeffrey Xu Yu",1
"Jiajie Xu 0001","Jianxin Li 0001",1
"Jiajie Xu 0001","Xiaofang Zhou 0001",1
"Jiajun Bu","Can Wang 0001",1
"Jiajun Bu","Chengwei Yao",2
"Jiajun Bu","Jianfeng Zhang",1
"Jiajun Bu","Jieyu Yang",1
"Jiajun Bu","Martin Ester",1
"Jiajun Bu","Sheng Zhou",1
"Jiajun Bu","Xifeng Yan",1
"Jiajun Bu","Zhao Li",1
"Jiajun Bu","Zhen Zhang",1
"Jiajun Bu","Zhi Yu",1
"Jiajun Zhou","Jie Shen",1
"Jiajun Zhou","Qi Xuan",1
"Jiakang Wang","Mingming Sun",1
"Jiakang Wang","Ping Li 0001",1
"Jialin Wang","Ji Zhang",1
"Jialin Wang","Jiaming Huang",1
"Jialin Wang","Jun Gao",1
"Jialin Wang","Junxiao Jiang",1
"Jialin Wang","Pengcheng Zou",1
"Jialin Wang","Rong Xiao",1
"Jialin Wang","Zhipeng Zhang",1
"Jialing Zhang","Seung Woo Son 0001",1
"Jialing Zhang","Yun Jeong Song",1
"Jialu Liu","Cong Yu 0001",1
"Jialu Liu","Daniel Finnie",1
"Jialu Liu","Hongkun Yu",1
"Jialu Liu","Jiaqi Zhai",1
"Jialu Liu","Nicholas Zukoski",1
"Jialu Liu","You Wu 0001",1
"Jiamin Lu","Bingfa Wang",1
"Jiamin Lu","Cheng Yang",1
"Jiamin Lu","Jun Feng 0001",1
"Jiamin Wang","Gang Wang 0011",1
"Jiamin Wang","Yuan Tian 0001",1
"Jiaming Guo","Mengjia Xu",1
"Jiaming Guo","Mo Zhang",1
"Jiaming Guo","Ning Guo",1
"Jiaming Guo","Quanzheng Li",1
"Jiaming Guo","Xiang Li",1
"Jiaming Huang","Ji Zhang",1
"Jiaming Huang","Jun Gao",1
"Jiaming Huang","Rong Xiao",1
"Jiaming Shen","Chao Zhang 0014",1
"Jiaming Shen","Chenyan Xiong",1
"Jiaming Shen","Chi Wang 0001",1
"Jiaming Shen","Hao Feng",1
"Jiaming Shen","Jiawei Han 0001",2
"Jiaming Shen","Jimeng Sun",1
"Jiaming Shen","Kuansan Wang",1
"Jiaming Shen","Yunyi Zhang",1
"Jiaming Shen","Zhihong Shen",1
"Jian-Yun Nie","Benyou Wang",1
"Jian-Yun Nie","Dongsheng Li 0001",1
"Jian-Yun Nie","Lixin Zou",1
"Jian-Yun Nie","Pan Du",1
"Jian-Yun Nie","Yuhan Zhang",1
"Jian He","Jeffrey Xu Yu",1
"Jian He","Junhao Ye",1
"Jian He","Lu Qin",1
"Jian He","Xin Huang",1
"Jian Jiao 0007","Ruofei Zhang",1
"Jian Kang","Hanghang Tong",1
"Jian Kang","Jingrui He",1
"Jian Kang","Ross Maciejewski",1
"Jian Li","Monica S. Lam",1
"Jian Li 0015","Sheng Zhao",1
"Jian Li 0015","Tie-Yan Liu",1
"Jian Liang","Bing Bai",1
"Jian Liang","Fei Wang",2
"Jian Liang","Kun Bai",3
"Jian Liang","Qiang Yang 0001",1
"Jian Liang","Yuren Cao",1
"Jian Liu","Fuzhen Zhuang",1
"Jian Liu","Hui Xiong 0001",1
"Jian Liu","Jiajie Xu 0001",1
"Jian Liu","Pengpeng Zhao",1
