"from","to","weight"
"Anlei Dong","Ricardo Baeza-Yates",1
"Anlei Dong","Yi Chang 0001",1
"Ann Yuan","Deb Roy",1
"Anna E. Tschiffely","Fei Wang 0001",1
"Anna E. Tschiffely","Ian Davidson",1
"Anna Monreale","Dino Pedreschi",1
"Anna Monreale","Fosca Giannotti",1
"Anna Monreale","Mirco Nanni",1
"Anna Samoilenko","Florian Lemmerich",1
"Anna Samoilenko","Katrin Weller",1
"Anna Samoilenko","Maria Zens",1
"Anna Samoilenko","Markus Strohmaier",1
"Anne M. Denton","Arighna Roy",1
"Anneke Buffone","Hao Peng",1
"Anneke Buffone","Johannes C. Eichstaedt",1
"Anneke Buffone","Lyle H. Ungar",1
"Annisa","Asif Zaman",1
"Annisa","Yasuhiko Morimoto",1
"Ansar Rafique","Wouter Joosen",1
"Ansh Shukla","Arvind Narayanan",1
"Ansh Shukla","Sharad Goel",1
"Anshuman Sahu","Ravigopal Vennelakanti",1
"Antara Palit","Christopher Simpkin",1
"Antara Palit","Mudhakar Srivatsa",1
"Antara Palit","Raghu K. Ganti",1
"Anthony Carella","Murat Kotsoev",1
"Anthony Carella","Traian Marius Truta",1
"Anthony Chong","Jeong-Yoon Lee",1
"Anthony Deacon","Leif Azzopardi",1
"Anthony Deacon","Shlomo Geva",1
"Anthony Ian Wirth","David F. Gleich",1
"Anthony J. Bagnall","Eamonn J. Keogh",1
"Anthony K. H. Tung","Beibei Zhang",1
"Anthony K. H. Tung","Jisong Yang",1
"Anthony K. H. Tung","Xiaoli Wang",1
"Anthony Kim","Mohammad Mahdian",1
"Anthony Kim","Vahab S. Mirrokni",1
"Antoaneta Serguieva","Edward P. K. Tsang",1
"Antoine Zimmermann","Alokkumar Jha",1
"Antoine Zimmermann","Dietrich Rebholz-Schuhmann",1
"Antoine Zimmermann","Ratnesh Sahay",1
"Anton Gulenko","Odej Kao",1
"Anton Gulenko","Reinhard Kietzmann",1
"Antonella Frisiello","Claudio Rossi 0003",1
"Antonella Frisiello","Quynh Nhu Nguyen",1
"Antonia Saravanou","Dimitrios Gunopulos",1
"Antonia Saravanou","George Valkanas",1
"Antonia Saravanou","Ioannis Katakis",1
"Antonia Saravanou","Vana Kalogeraki",1
"Antonio Mazzei","Alessio Bosca",1
"Antonio Thome","Andréa Cacho",1
"Antonio Thome","Frederico Lopes",1
"Antonio Thome","Maria Valeria Araujo",1
"Antonio Torralba 0001","Ingmar Weber",1
"Antonios Makris","Dimosthenis Anagnostopoulos",1
"Antonios Makris","Konstantinos Tserpes",1
"Anuj Karpatne","Snigdhansu Chatterjee",1
"Anuj Karpatne","Stefan Liess",1
"Anuj Karpatne","Vipin Kumar",3
"Anuj Karpatne","William Haltom",1
"Anuja Tike","Sanket Tavarageri",1
"Anupam Das 0001","Limin Jia 0001",1
"Anurag Roy","Kripabandhu Ghosh",1
"Anurag Roy","Saptarshi Ghosh 0001",1
"Anurag Roy","Trishnendu Ghorai",1
"Anusha Kola","Harshal More",1
"Anusha Kola","Michael N. Gubanov",2
"Anusha Kola","Sean Soderman",2
"Anya McGuirk","Wei Xiao",1
"Aparna Joshi","Catherine T. Lawson",1
"Aparna Joshi","Feng Chen 0001",1
"Apoorva Chauhan","Justin Zhan",1
"Apoorva Chauhan","Michael Ferra",1
"Apoorva Chauhan","Shahram Latifi",1
"Apoorva Chauhan","Theresa Sager",1
"Apurv Jain","Ben Y. Zhao",1
"Apurv Jain","Haitao Zheng 0001",1
"Aqeel Rustum","John A. Stankovic",1
"Aqeel Rustum","Mohamed H. Ali",1
"Aras Can Onal","A. Murat Ozbayoglu",1
"Aras Can Onal","Erdogan Dogdu",1
"Aras Can Onal","Omer Berat Sezer",1
"Arash Dargahi Nobari","Mahmood Neshati",1
"Arash Dargahi Nobari","Negar Reshadatmand",1
"Aravind Sankar","Jiawei Han 0001",1
"Aravind Sankar","Shi Zhi",1
"Arda Antikacioglu","R. Ravi 0001",1
"Ari Kobren","Akshay Krishnamurthy",1
"Ari Kobren","Andrew McCallum",1
"Ari Kobren","Nicholas Monath",1
"Ariana Mirian","J. Alex Halderman",1
"Ariana Mirian","Joshua Mason",1
"Ariana Mirian","Michael Bailey",1
"Arif Arman","Farhana Murtaza Choudhury",1
"Arif Arman","Kaysar Abdullah",1
"Arif Arman","Mohammed Eunus Ali",1
"Arindam Pal 0001","Saptarshi Ghosh 0001",1
"Aristides Gionis","Claudio Lucchese",1
"Aristides Gionis","Evimaria Terzi",1
"Aristides Gionis","Gianmarco De Francisci Morales",1
"Aristides Gionis","Michael Mathioudakis",1
"Aristides Gionis","Sarunas Girdzijauskas",1
"Aritra Mandal","Mohammad Al Hasan",1
"Ariyam Das","Ameet Talwalkar",1
"Ariyam Das","Ashish Gehani",1
"Ariyam Das","Ishan Upadhyaya",1
"Ariyam Das","Phillip A. Porras",1
"Ariyam Das","Vinod Yegneswaran",1
"Ariyam Das","Xiangrui Meng",1
"Arjun Mukherjee","Jidong Shao",1
"Arjuna Sathiaseelan","Steve Uhlig",1
"Ark Fangzhou Zhang","Ceren Budak",1
"Ark Fangzhou Zhang","Daniel M. Romero",1
"Ark Fangzhou Zhang","Danielle Livneh",1
"Ark Fangzhou Zhang","Lionel Robert 0001",1
"Armineh Nourbakhsh","John Duprey",1
"Armineh Nourbakhsh","Quanzhi Li",1
"Armineh Nourbakhsh","Robert Martin",1
"Armineh Nourbakhsh","Sameena Shah",1
"Arnab Kumar Paul","Ali Raza Butt",1
"Arnab Kumar Paul","Arpit Goyal",1
"Arnab Kumar Paul","Feiyi Wang",1
"Arnab Kumar Paul","Michael J. Brim",1
"Arnab Kumar Paul","Sangeetha B. Srinivasa",1
"Arnab Kumar Paul","Sarp Oral",1
"Arno Candel","Anthony Chong",1
"Arno Candel","Eduardo Ariño de la Rubia",1
"Arno Candel","Jeong-Yoon Lee",1
"Arno Candel","Szilárd Pafka",1
"Arnold P. Boedihardjo","Chang-Tien Lu",3
"Arnold P. Boedihardjo","Jing Dai",1
"Arnold P. Boedihardjo","Mahmud Shahriar Hossain",1
"Arnold P. Boedihardjo","Naren Ramakrishnan",1
"Arnon Jirakittayakorn","Siam Lawawirojwong",1
"Arnon Jirakittayakorn","Siwapon Srisonphan",1
"Arpan Mandal","Arindam Pal 0001",1
"Arpan Mandal","Kripabandhu Ghosh",1
"Arpan Mandal","Saptarshi Ghosh 0001",1
"Arpit Goyal","Ali Raza Butt",1
"Arpit Goyal","Feiyi Wang",1
"Arpit Goyal","Michael J. Brim",1
"Arpit Goyal","Sangeetha B. Srinivasa",1
"Arpit Goyal","Sarp Oral",1
"Arun Ross","Kalyan Veeramachaneni",1
"Arun V. Sathanur","Cliff A. Joslyn",1
"Arun V. Sathanur","Sumit Purohit",1
"Arun V. Sathanur","Sutanay Choudhury",1
"Arun Varghese","Daniel M. Romero",1
"Arun Varghese","Toby E. Stuart",1
"Arunav Mishra","Klaus Berberich",1
"Arunav Mishra","Vinay Setty",1
"Arunkumar Bagavathi","Angelina A. Tzacheva",1
"Arunkumar Bagavathi","Katarzyna A. Tarnowska",1
"Arunkumar Bagavathi","Pranava Mummoju",1
"Arunkumar Bagavathi","Zbigniew W. Ras",1
"Arya Farahi","Daniel T. Zhang",1
"Arya Farahi","Eric M. Schwartz",1
"Arya Farahi","Guangsha Shi",1
"Arya Farahi","Jacob D. Abernethy",1
"Arya Farahi","Jared Webb",1
"Ashequl Qadir","Aaditya Prakash",1
"Ashequl Qadir","Joey Liu",1
"Ashequl Qadir","Oladimeji Farri",1
"Ashequl Qadir","Sadid A. Hasan",1
"Ashequl Qadir","Vivek V. Datla",1
"Ashish Goel","David Marn",1
"Ashish Goel","Kamesh Munagala",1
"Ashish Tapdiya","Daniel Fabbri",1
"Ashit Talukder","Bala Venkatram Balantrapu",1
"Ashlesh Sharma","Lakshminarayanan Subramanian",1
"Ashlesh Sharma","Vidyuth Srinivasan",1
"Ashlesh Sharma","Vishal Kanchan",1
"Ashwin Kumar Vajantri","Edmon Begoli",1
"Ashwin Kumar Vajantri","Jack Bates",1
"Ashwin Kumar Vajantri","Kunwar Deep Singh Toor",1
"Asia J. Biega","Azin Ghazimatin",1
"Asia J. Biega","Gerhard Weikum",2
"Asia J. Biega","Hakan Ferhatosmanoglu",1
"Asia J. Biega","Krishna P. Gummadi",1
"Asia J. Biega","Rishiraj Saha Roy",1
"Asif Iqbal","Hanan Alobaidli",1
"Asif Iqbal","Mathias Ekstedt",1
"Asif Zaman","Yasuhiko Morimoto",1
"Asja Fischer","Jens Lehmann 0001",1
"Asja Fischer","Sören Auer",1
"Aston Zhang","Tarek F. Abdelzaher",1
"Ata Turk","Alina Oprea",1
"Ata Turk","Ayse K. Coskun",1
"Ata Turk","Katzalin Olcoz",1
"Athina Markopoulou","Carter T. Butts",1
"Athina Markopoulou","Minas Gjoka",1
"Atsuko Takefusa","Hidemoto Nakada",2
"Atsuko Takefusa","Masato Oguchi",2
"Atsushi Yamada","Michael Peran",1
"Atsuyuki Morishima","Itaru Kitahara",1
"Atushi Ishikawa","Takayuki Mizuno",1
"Aurélien Lucchi","Aliaksei Severyn",1
"Aurélien Lucchi","Mark Cieliebak",1
"Aurélien Lucchi","Martin Jaggi",1
"Aurélien Lucchi","Simon Müller",1
"Aurélien Lucchi","Thomas Hofmann",1
"Aurélien Lucchi","Valeria De Luca",1
"Aurora González-Vidal","Alfonso P. Ramallo-González",1
"Aurora González-Vidal","Antonio F. Skarmeta",1
"Aurora González-Vidal","Fernando Terroso-Saenz",1
"Austin Graham","Christan Grant",1
"Austin Graham","Le Gruenwald",1
"Austin Graham","Yan Liang",1
"Austin R. Benson","David F. Gleich",1
"Austin R. Benson","Jure Leskovec",1
"Avi Feller","Aziz Huq",1
"Avi Feller","Sharad Goel",1
"Avihai Mejer","Alexander Nus",1
"Avihai Mejer","Fiana Raiber",1
"Avikalp Srivastava","Madhav Datt",1
"Aviv Segev","Uichin Lee",1
"Avradeep Bhowmik","Joydeep Ghosh",1
"Axel-Cyrille Ngonga Ngomo","Kunal Jha",1
"Axel-Cyrille Ngonga Ngomo","Michael Hoffmann 0007",1
"Axel-Cyrille Ngonga Ngomo","Ricardo Usbeck",1
"Axel Oehmichen","Florian Guitton",1
"Axel Oehmichen","Jean Grizet",1
"Axel Oehmichen","Kai Sun 0005",1
"Axel Oehmichen","Thomas Heinis",1
"Axel Oehmichen","Yike Guo",1
"Ayad Abdul-Malek","Nagendrababu Vanamala",1
"Ayae Ichinose","Atsuko Takefusa",1
"Ayae Ichinose","Hidemoto Nakada",1
"Ayae Ichinose","Masato Oguchi",1
"Ayae Ide","Kazuya Yamashita",1
"Ayae Ide","Takao Terano",1
"Ayae Ide","Yoichi Motomura",1
"Ayaka Umezawa","Jian Tao",1
"Ayaka Umezawa","Saneyasu Yamaguchi",1
"Aysenur Birturk","Bekjan Djumabaev",1
"Aysenur Birturk","Dilek Küçük",1
"Ayush Garg 0004","Chris Healey",1
"Ayush Garg 0004","Jonathan Healey",1
"Ayush Garg 0004","Stuart Sheehan",1
"Ayush Patwari","Dan Goldwasser",1
"Ayush Patwari","Saurabh Bagchi",1
"Azim Ahmadzadeh","Dustin J. Kempton",1
"Azim Ahmadzadeh","Michael A. Schuh",1
"Azim Ahmadzadeh","Rafal A. Angryk",1
"Azin Ghazimatin","Gerhard Weikum",1
"Azin Ghazimatin","Hakan Ferhatosmanoglu",1
"Azin Ghazimatin","Krishna P. Gummadi",1
"Azra Alikadic","Andrea Gobbi",1
"Azra Alikadic","Cesare Furlanello",2
"Azra Alikadic","Claudio Rossi 0003",1
"Azra Alikadic","Federico Angaramo",1
"Azra Alikadic","Gunter Zeug",1
"Azra Alikadic","J. Martinez",1
"Azra Alikadic","Kaisa Riikka Ylinen",1
"Azra Alikadic","M. Weirathe",1
"Azra Alikadic","R. Yuste",1
"Azra Alikadic","S. Castro",1
"Azra Alikadic","T. Velin",1
"Azra Alikadic","V. Moreno",1
"B. Aditya Prakash","Lada A. Adamic",1
"BahaaEddin AlAila","Khalifeh AlJadda",1
"BahaaEddin AlAila","Layla Pournajaf",1
"BahaaEddin AlAila","Mohammed Korayem",1
"BahaaEddin AlAila","Shannon Quinn",1
"BahaaEddin AlAila","Wlodek Zadrozny",1
"Bahador Nooraei","Daniel Kirsche",1
"Bahador Nooraei","James C. Gibson",1
"Bahador Nooraei","Ling-Yong Wang",1
"Bahador Nooraei","Richard T. Shomer",1
"Bai Long","Enhong Chen",1
"Bai Long","Haiping Ma",1
"Baichuan Zhang","Mohammad Al Hasan",1
"Baijian Yang","Tonglin Zhang",1
"Baiyun Cui","Yaqing Zhang",1
"Baiyun Cui","Yingming Li",1
"Baiyun Cui","Zhongfei Zhang",1
"Bala Venkatram Balantrapu","Ashit Talukder",1
"Bala Venkatram Balantrapu","William J. Tolone",1
"Balaji Kammili","Vikram Kumar",1
"Balaji Palanisamy","Chao Li 0023",1
"Balaji Palanisamy","Prashant Krishnamurthy",1
"Bálint Tillman","Athina Markopoulou",1
"Bálint Tillman","Carter T. Butts",1
"Bálint Tillman","Minas Gjoka",1
"Bang Liu","Di Niu",1
"Bang Liu","Kunfeng Lai",1
"Bang Liu","Linglong Kong",1
"Bang Liu","Yu Xu",1
"Baoxin Li","Clayton Mellina",1
"Baoxin Li","Neil O'Hare",1
"Baoxin Li","Yali Wan",1
"Baoxin Li","Yi Chang 0001",1
"Baoxin Zhao","Chengzhong Xu 0001",1
"Baoxin Zhao","Siyuan Liu",1
"Baris Coskun","Hong Qin",1
"Baris Coskun","Meizhu Liu",1
"Baris Coskun","Steven Skiena",1
"Barry Nouwt","Michael van Bekkum",1
"Baskar Gopalakrishnan","David A. M. Peterson",1
"Baskar Gopalakrishnan","Wallapak Tavanapong",1
"Behrooz Mansouri","Farhad Oroumchian",1
"Behrooz Mansouri","Maseud Rahgozar",1
"Behrooz Mansouri","Mohammad Sadegh Zahedi",1
"Behrooz Mansouri","Ricardo Campos 0001",1
"Behzad Golshan","Evimaria Terzi",1
"Behzad Tabibian","Bernhard Schölkopf",1
"Behzad Tabibian","Isabel Valera",1
"Behzad Tabibian","Le Song",1
"Behzad Tabibian","Manuel Gomez-Rodriguez",1
"Behzad Tabibian","Mehrdad Farajtabar",1
"Bekjan Djumabaev","Dilek Küçük",1
"Belainine Billal","Alexsandro Fonseca",1
"Belainine Billal","Fatiha Sadat",1
"Belainine Billal","Hakim Lounis",1
"Ben Gao","Deng Cai 0001",1
"Ben Gao","Haifeng Liu",1
"Ben Gao","Huimin Zhang",1
"Ben Gao","Zhou Zhao",1
"Ben Kao","Xin Wang 0019",1
"Ben Kao","Yudian Zheng",1
"Ben Shahshahani","Rohit Chandra",1
"Ben Y. Zhao","Haitao Zheng 0001",1
"Beng Chin Ooi","James Wei Luen Yip",2
"Benjamin Charles Germain Lee","Benjamin Charles Germain Lee",2
"Benjamin Charles Germain Lee",NA,1
"Benjamin E. Bagozzi","Ore Koren",1
"Benjamin Flesch","Raghava Rao Mukkamala",1
"Benjamin Flesch","Ravi Vatrapu",1
"Benjamin Haines","Hongning Wang",1
"Benjamin Paul Chamberlain","Ângelo Cardoso",1
"Benjamin Paul Chamberlain","C. H. Bryan Liu",1
"Benjamin Paul Chamberlain","Marc Peter Deisenroth",1
"Benjamin Paul Chamberlain","Roberto Pagliari",1
"Benjamin Solnik","D. Sculley",1
"Benjamin Solnik","Greg Kochanski",1
"Benjamin Solnik","John Karro",1
"Benjamin Solnik","Subhodeep Moitra",1
"Benjamin Strauss","Alan Ritter",1
"Benjamin Strauss","Brendan O'Connor",1
"Benjamin Zweig","Charlie Wang",1
"Benjamin Zweig","Michael Peran",1
"Benjamin Zweig","Rachel Rosenfeld",1
"Bennett Cyphers","Alfredo Cuesta-Infante",1
"Bennett Cyphers","Arun Ross",1
"Bennett Cyphers","Kalyan Veeramachaneni",1
"Bérengère Branchet","Gaël Chareyron",1
"Berk Ustun","Cynthia Rudin",1
"Berkay Aydin","Petrus C. Martens",1
"Berkay Aydin","Rafal A. Angryk",3
"Bernardo Cuenca Grau","Egor V. Kostylev",1
"Bernardo Cuenca Grau","Ian Horrocks",1
"Bernhard Schölkopf","Manuel Gomez-Rodriguez",1
"Berni Schiefer","Matthew Sheard",1
"Berni Schiefer","Ramnath Sai Sagar",1
"Bethany G. Anderson","Alex Dolski",1
"Bethany G. Anderson","Christopher J. Prom",1
"Bethany G. Anderson","James A. Hutchinson",1
"Bethany G. Anderson","Kevin Hamilton",1
"Bethany G. Anderson","Mark Sammons",1
"Bevan Koopman","Anthony Deacon",1
"Bevan Koopman","Leif Azzopardi",1
"Bevan Koopman","Shlomo Geva",1
"Bharath K. Samanthula","Bharath K. Samanthula",2
"Bharath K. Samanthula",NA,1
"Bhargav Kanagal","Steffen Rendle",1
"Bhaskar Mitra","Fernando Diaz 0001",1
"Bhaskar Mitra","Grzegorz Kukla",1
"Bhaskar Mitra","Matteo Venanzi",1
"Bhaskar Mitra","Nick Craswell",1
"Bhaskar Mitra","Nicola Cancedda",1
"Bhaskar Mitra","Piotr Grudzien",1
"Bhaskar Mitra","Roy Rosemarin",1
"Bhavani M. Thuraisingham","Frederico Araujo",1
"Bijan Raahemi","Emil M. Petriu",1
"Bilal Akil","Uwe Röhm",1
"Bilal Akil","Ying Zhou",1
"Bill Williams","Saritha Arunkumar",1
"Bill Williams","Seraphin B. Calo",1
"Bin Cao 0004","Chenyu Hou",1
"Bin Cao 0004","Jing Fan",1
"Bin Cm","Xiaoming Li 0001",1
"Bin Cui 0001","Xiaoming Li 0001",1
"Bin Gu","Guodong Liu",1
"Bin Gu","Heng Huang",1
"Bin Li 0015","Chengqi Zhang",1
"Bin Li 0015","Ling Chen 0006",1
"Bin Liu","Min Zhang 0006",1
"Bin Liu","Shaoping Ma",1
"Bin Liu","Weizhi Ma",1
"Bin Liu","Xin Li 0016",1
"Bin Liu","Yiqun Liu 0001",1
"Bin Tong","Anshuman Sahu",1
"Bin Tong","Makoto Iwayama",1
"Bin Tong","Martin Klinkigt",1
"Bin Tong","Ravigopal Vennelakanti",1
"Bin Tong","Toshihiko Yanase",1
"Bin Tong","Yoshiyuki Kobayashi",1
"Bin Wu","Jinna Lv",1
"Bin Wu","Pengpeng Zhou",1
"Bin Wu","Yao Bu",1
"Bin Wu","Ying Xing",1
"Bin Xia 0003","Dewei Bao",1
"Bin Xia 0003","Jun Wu",1
"Bin Xia 0003","Li Xue",1
"Bin Xia 0003","Liang Zhang",1
"Bin Xia 0003","Wentao Wang 0006",1
"Bin Xia 0003","Wubai Zhou",1
"Bin Xia 0003","Xiaolong Zhu",1
"Bin Xia 0003","Zheng Liu 0001",1
"Bin Yu","Bin Yu",2
"Bin Yu",NA,1
"Bin Zhou 0004","Chenwei Zhang",1
"Bin Zhou 0004","Philip S. Yu",1
"Bin Zou 0006","Ingemar Johansson Cox",1
"Binchao Yin","Bin Cm",1
"Binchao Yin","Hang Li",1
"Binchao Yin","Muhammad Shahzad 0001",1
"Binchao Yin","Steve Uhlig",1
"Binchao Yin","Xiaoming Li 0001",1
"Bing-Jie Sun","Huawei Shen",1
"Bing-Jie Sun","Jinhua Gao",1
"Bing-Jie Sun","Wentao Ouyang",1
"Bing-Jie Sun","Xueqi Cheng",1
"Bing Liu 0001","Alexander Tuzhilin",1
"Bing Liu 0001","Arjun Mukherjee",1
"Bing Liu 0001","Jidong Shao",1
"Bing Liu 0001","Weixiang Shao",1
"Binghui Wang","Le Zhang 0006",1
"Binghui Wang","Neil Zhenqiang Gong",1
"Binghui Wang","Risheng Liu",1
"Bingjing Jia","Bin Wu",1
"Bingjing Jia","Jinna Lv",1
"Bingjing Jia","Pengpeng Zhou",1
"Bingjing Jia","Yao Bu",1
"Bingjing Jia","Ying Xing",1
"Bingjing Zhang","Craig A. Stewart",1
"Bingjing Zhang","Emily McCallum",1
"Bingjing Zhang","Jon Omer",1
"Bingjing Zhang","Judy Qiu",1
"Bingjing Zhang","Langshi Chen",1
"Bingjing Zhang","Lisa Smith",1
"Bingjing Zhang","Mihai Avram 0002",1
"Bingjing Zhang","Robert Henschel",1
"Bingjing Zhang","Shaojuan Zhu",1
"Bingjing Zhang","Tom Zahniser",1
"Bingsheng He","Chiew Tong Lau",1
"Bingsheng He","Xiaoli Du",1
"Binxuan Huang","Kathleen M. Carley",1
"Binxuan Huang","Yan Zhang",1
"Binyam A. Zemede","Byron J. Gao",1
"Bipin Karunakaran","Debdipto Misra",1
"Bipin Karunakaran","Dhruv Mathrawala",1
"Bipin Karunakaran","Kyle Marshall",1
"Bipin Karunakaran","Shravan Kethireddy",1
"Blake Anderson","David A. McGrew",1
"Bo Dong","Ahsanul Haque",1
"Bo Dong","Kevin W. Hamlen",1
"Bo Dong","Latifur Khan",2
"Bo Dong","Mohammad M. Masud",1
"Bo Dong","Yang Gao 0027",1
"Bo Dong","Yifan Li",1
"Bo Han 0001","Feng Qian 0001",1
"Bo Han 0001","Shuai Hao",1
"Bo Han 0001","Zhuoqing Morley Mao",1
"Bo Li 0064","Meng Jiang 0001",1
"Bo Li 0064","Shiqiang Yang",1
"Bo Peng","Bingjing Zhang",1
"Bo Peng","Craig A. Stewart",1
"Bo Peng","Emily McCallum",1
"Bo Peng","Jon Omer",1
"Bo Peng","Judy Qiu",1
"Bo Peng","Langshi Chen",1
"Bo Peng","Lisa Smith",1
"Bo Peng","Mihai Avram 0002",1
"Bo Peng","Robert Henschel",1
"Bo Peng","Shaojuan Zhu",1
"Bo Peng","Tom Zahniser",1
"Bo Song","Erjia Yan",1
"Bo Song","Jianliang Gao",2
"Bo Song","Wei-Shih Yang",2
"Bo Song","Xiaohua Hu 0001",2
"Bo Song","Xiaohua Tony Hu",1
"Bo Xu 0009","Hongfei Lin",1
"Bo Xu 0009","Kan Xu",1
"Bo Xu 0009","Yuan Lin 0001",1
"Bokai Cao","Alex D. Leow",1
"Bokai Cao","Andrea Piscitello",1
"Bokai Cao","Ann B. Ragin",1
"Bokai Cao","Chenwei Zhang",1
"Bokai Cao","Chun-Ta Lu",1
"Bokai Cao","John Zulueta",1
"Bokai Cao","Kelly Ryan",1
"Bokai Cao","Lei Zheng 0001",1
"Bokai Cao","Nianzu Ma",1
"Bokai Cao","Olu Ajilore",1
"Bokai Cao","Philip S. Yu",6
"Bokai Cao","Vahid Noroozi",1
"Bokai Cao","Yi Chang 0001",1
"Bolong Zheng","Cyrus Shahabi",1
"Bolong Zheng","Tieke He",1
"Bonnie J. Dorr","Kristy Hollingshead",1
"Bonnie J. Dorr","Leon Liang",1
"Boualem Benatallah","HuangTao Xiong",1
"Boualem Benatallah","Reza Nouri",1
"Boualem Benatallah","Van Munin Chhieng",1
"Boualem Benatallah","Xu Zhao",1
"Bowen Shi","A. P. Giri",1
"Bowen Shi","Abhijin Adiga",1
"Bowen Shi","Achla Marathe",1
"Bowen Shi","G. Norton",1
"Bowen Shi","K. S. Nitin",1
"Bowen Shi","Lalit P. Sah",1
"Bowen Shi","Luke A. Colavito",1
"Bowen Shi","Madhav Marathe",1
"Bowen Shi","R. Asokan",1
"Bowen Shi","Rangaswamy Muniappan",1
"Bowen Shi","Stephen G. Eubank",1
"Bowen Shi","V. Sridhar",1
"Bowen Yao","Michael S. Bernstein",1
"Bowen Yao","Yiqi Chen",1
"Boxiang Dong","Haifeng Chen",1
"Boxiang Dong","Kai Zhang 0001",1
"Boxiang Dong","Lu-An Tang",1
"Boxiang Dong","Wendy Hui Wang",1
"Boxiang Dong","Ying Lin",1
"Boxiang Dong","Zhengzhang Chen",1
"Boxiang Dong","Zhichun Li",1
"Boxin Du","Hanghang Tong",1
"Boxin Du","Nan Cao",1
"Boxin Du","Si Zhang",1
"Boyan Xu","Kaige Yang",1
"Boyan Xu","Xiaoyan Yang",1
"Boyan Xu","Zhenjie Zhang",1
"Bradley A. Malin","Ching-Hua Chen",1
"Bradley A. Malin","Jeremy L. Warner",1
"Bradley A. Malin","Pei-Yun Sabrina Hsueh",1
"Bradley Reaves","Nabil Schear",1
"Bradley Reaves","Patrick T. Cable II",1
"Bradley Reaves","Thomas Moyer",1
"Brendan Kitts","Andrew Potter",1
"Brendan Kitts","Ethan Thornburg",1
"Brendan Kitts","Garrett Badeau",1
"Brendan Kitts","Ishadutta Yadav",1
"Brendan Kitts","Michael Krishnan",1
"Brendan Kitts","Satyanarayana Reddy Janga",1
"Brendan Kitts","Sergey Tolkachov",1
"Brendan Kitts","Yongbo Zeng",1
"Brian Bockelman","Zhe Zhang 0003",1
"Brian Johnston","Benjamin Zweig",1
"Brian Johnston","Charlie Wang",1
"Brian Johnston","Michael Peran",1
"Brian Johnston","Rachel Rosenfeld",1
"Brian Keegan","Casey Fiesler",1
"Brian Rivera","Alan Cullen",1
"Brian Wilson","Joe Jacob",1
"Brian Wilson","Nga Quach",1
"Brittany Cozzens","Felix Zhan",1
"Brittany Cozzens","Justin Zhan",1
"Brittany Cozzens","Kyle Khembunjong",1
"Brittany Cozzens","Mark Zhang",1
"Brittany Cozzens","Maxwell Jay",1
"Brittany Cozzens","Richard Huang",1
"Brittany Cozzens","Sahan Paliskara",1
"Brittany Cozzens","Shahram Latifi",1
"Brittni Ballard","Aakanksha Singh",1
"Brittni Ballard","Adam Gray",1
"Brittni Ballard","Leigh Plummer",1
"Brittni Ballard","Mayanka Jha",1
"Brittni Ballard","Namrata Walanj",1
"Brittni Ballard","Tricia Glaser",1
"Brittni Ballard","Zeynep Diker",1
"Bronwyn Woods","David Adamson",1
"Bronwyn Woods","Elijah Mayfield",1
"Bronwyn Woods","Shayne Miel",1
"Bruce A. Desmarais","Kevin L. Young",1
"Bruce MacVicar","Fred McGarry",1
"Bruce MacVicar","Simon Courtenay",1
"Bruce MacVicar","Stephen Murphy",1
"Brunella Spinelli","L. Elisa Celis",1
"Brunella Spinelli","Patrick Thiran",1
"Bruno Ribeiro 0001","Jennifer Neville",1
"Bruno Volckaert","Filip De Turck",1
"Bryan Culbertson","Praveen Paritosh",1
"Bryan Hooi","Christos Faloutsos",3
"Bryan Hooi","Jisu Kim",1
"Bryan Keating","Boyan Xu",1
"Bryan Keating","Kaige Yang",1
"Bryan Keating","Nurislam Tursynbek",1
"Bryan Keating","Xiaoyan Yang",1
"Bryan Keating","Zhenjie Zhang",1
"Bryan L. Lewis","Emily Cohn",1
"Bryan L. Lewis","John S. Brownstein",1
"Bryan L. Lewis","Madhav V. Marathe",1
"Bryan L. Lewis","Maimuna S. Majumder",1
"Bryan L. Lewis","Naren Ramakrishnan",1
"Bryan L. Matthews","Nikunj C. Oza",1
"Bryan Perozzi","Rami Al-Rfou",1
"Bryan Smale","Fred McGarry",1
"Bryan Smale","Ryan Erb",1
"Bryor Snejfella","Marta Maslej",1
"Byron Choi","Jianliang Xu",1
"Byron Choi","Jiming Liu 0001",1
"Byron Choi","William K. Cheung",1
"Byron Choi","Yanchun Zhang",1
"Byron J. Gao","Robert Tung",1
"Byron J. Gao","Yong Yang",1
"C. Anna Spurlock","Alex Sim",1
