"from","to","weight"
"Chieh Wu","José Cordero",1
"Chieh Wu","Zaira Rosario",1
"Chikara Hashimoto","Manabu Sassano",1
"Chin-Teng Lin","Anderson C. A. Nascimento",1
"Chin-Teng Lin","Martine De Cock",1
"Chin-Yew Lin","Jiawei Han 0001",1
"Ching-Lun Tai","Tak-Shing Chan",1
"Ching-Lun Tai","Yi-Hsuan Yang",1
"Ching-pei Lee","Cong Han Lim",1
"Ching-pei Lee","Stephen J. Wright",1
"Chinmaya Devaraj","Cornelia Fermüller",1
"Chinmaya Devaraj","Michael Maynord",1
"Chinmaya Devaraj","Yiannis Aloimonos",1
"Chitralekha Bhat","Sunil Kumar Kopparapu",1
"Chong Chen","Min Zhang 0006",1
"Chong Chen","Shaoping Ma",1
"Chong Chen","Yiqun Liu 0001",1
"Chong Feng","Fei Cai",1
"Chong Feng","Honghui Chen",1
"Chong Feng","Maarten de Rijke",1
"Chris G. Willcocks","Andrew Stephen McGough",1
"Chris G. Willcocks","Boguslaw Obara",1
"Chris G. Willcocks","Georgios Theodoropoulos 0001",1
"Chris G. Willcocks","Peter Matthews",1
"Chris G. Willcocks","Toby P. Breckon",1
"Chris J. Kuhlman","Daniel J. Rosenkrantz",1
"Chris J. Kuhlman","Madhav V. Marathe",1
"Chris J. Kuhlman","Richard Edwin Stearns",1
"Chris J. Kuhlman","S. S. Ravi",1
"Chris Min","Faizan Javed",1
"Chris Min","Valentin Jijkoun",1
"Christian Beecks","Alexander Grass",1
"Christian Beecks","Max Berrendorf",1
"Christian Beecks","Shreekantha Devasya",1
"Christian Gomes","Amir Khatibi",1
"Christian Gomes","Fernando Mourão",1
"Christian Gomes","Leonardo C. da Rocha",1
"Christian Gomes","Marcos André Gonçalves",1
"Christian Gomes","Sérgio D. Canuto",1
"Christian Gomes","Thiago Salles",1
"Christian J. Mahoney","Haozhen Zhao",1
"Christian J. Mahoney","Katie Jensen",1
"Christian J. Mahoney","Nathaniel Huber-Fliflet",1
"Christian J. Mahoney","Robert Neary",1
"Christian J. Mahoney","Shi Ye",1
"Christian Mayer","Kurt Rothermel",1
"Christian Mayer","Lukas Epple",1
"Christian Mayer","Ruben Mayer",1
"Christian Mayer","Sukanya Bhowmik",1
"Christian S. Jensen","Kristian Torp",1
"Christian S. Jensen","Thomas Dyhre Nielsen",1
"Christian Schwede","Markus Zajac",1
"Christian Sohler","Gregory Valiant",1
"Christina McDowell Marinchak","Edward Forrest",1
"Christine Zarges","Gaël Beck",1
"Christine Zarges","Hanene Azzag",1
"Christine Zarges","Mustapha Lebbah",1
"Christoph Auer","Costas Bekas",1
"Christoph Lange 0002","Jens Lehmann 0001",1
"Christoph Lange 0002","Maria-Esther Vidal",1
"Christoph Lange 0002","Sören Auer",1
"Christoph Lehmann","Robert Schöne",1
"Christoph Reinders","Bastian Wandt",1
"Christoph Reinders","Bodo Rosenhahn",1
"Christoph Reinders","Hanno Ackermann",1
"Christoph Reinders","Kevin Raetz",1
"Christoph Reinders","Philipp Schelske",1
"Christoph Trattner","Eelco Herder",1
"Christophe Van Gysel","Elena Simperl",1
"Christophe Van Gysel","Evangelos Kanoulas",2
"Christophe Van Gysel","Lora Aroyo",1
"Christophe Van Gysel","Maarten de Rijke",1
"Christophe Van Gysel","Zoltán Szlávik",1
"Christopher A. Lee","Christopher A. Lee",2
"Christopher A. Lee",NA,1
"Christopher B. Freas","Robert W. Harrison",1
"Christopher B. Freas","Yuan Long",1
"Christopher Brooks 0001","Juan Miguel L. Andres",1
"Christopher Brooks 0001","Ryan S. Baker",1
"Christopher deFilippi","Jimeng Sun",1
"Christopher deFilippi","Walter F. Stewart",1
"Christopher G. Brinton","Andrew S. Lan",1
"Christopher G. Brinton","Mung Chiang",1
"Christopher G. Brinton","Prateek Mittal",1
"Christopher Harris","Aranyak Mehta",1
"Christopher Harris","Samuel Ieong",1
"Christopher Harris","Xi Tan",1
"Christopher Homan","Amen Ptah",1
"Christopher Homan","Catherine Cerulli",1
"Christopher Homan","Deepak Pandita",1
"Christopher Homan","Henry A. Kautz",1
"Christopher Homan","Melanie Funchess",1
"Christopher J. Riederer","Augustin Chaintreau",1
"Christopher Laporte","Ian Colwell",1
"Christopher Laporte","Tom Söderström",1
"Christopher Musco","Charalampos E. Tsourakakis",1
"Christopher Ré","Christopher Ré",2
"Christopher Ré",NA,1
"Christopher Streiffer","Mudhakar Srivatsa",1
"Christopher Streiffer","Ramya Raghavendra",1
"Christopher Streiffer","Theophilus Benson",1
"Christos Anagnostopoulos","Nikos Ntarmos",1
"Christos Anagnostopoulos","Peter Triantafillou",2
"Christos Doulkeridis","Nikos Pelekis",1
"Christos Doulkeridis","Yannis Theodoridis",1
"Christos Faloutsos","Byungju Kim",1
"Christos Faloutsos","Hwanjo Yu",1
"Christos Faloutsos","Igor Jurisica",1
"Christos Faloutsos","Nina Mishra",1
"Christos Faloutsos","Sudipto Guha",1
"Chuan-Shen Hu","Austin Lawson",1
"Chuan-Shen Hu","Clifford Smyth",1
"Chuan Chen 0001","Zibin Zheng",1
"Chuan Qin 0002","Enhong Chen",1
"Chuan Qin 0002","Furu Wei",1
"Chuan Qin 0002","Guang Zhou",1
"Chuan Qin 0002","Jiawei Li",1
"Chuan Qin 0002","Kun Zhang",1
"Chuan Qin 0002","Yuanchun Xu",1
"Chuan Shi","Philip S. Yu",1
"Chuan Shi","Tianchi Yang",1
"Chuan Shi","Wayne Xin Zhao",2
"Chuan Shi","Xiao Wang 0017",1
"Chuan Wang","Keiichi Nemoto",1
"Chuan Wang","Kwan-Liu Ma",1
"Chuan Wang","Takeshi Onishi",1
"Chuan Yang","Jian Zeng",1
"Chuan Yang","Long Xiang",1
"Chuanfei Xu","Yi Chang 0001",1
"Chuanjiang Luo","Zhendong Yu",1
"Chuanren Liu","Enhong Chen",1
"Chuanren Liu","Guoping Hu",1
"Chuanren Liu","Jianing Tong",1
"Chuanren Liu","Jingren Zhou",1
"Chuanren Liu","Qiong Luo 0001",1
"Chuanren Liu","Remo Rohs",1
"Chuanren Liu","Yu Su 0002",1
"Chuanren Liu","Yue Qu",1
"Chuhan Wu","Junxin Liu",2
"Chun-Ta Lu","Bokai Cao",1
"Chun-Ta Lu","Hao Ding",1
"Chun-Ta Lu","Lifang He 0001",1
"Chun-Ta Lu","Philip S. Yu",1
"Chun Chen 0001","Can Wang 0001",1
"Chun Chen 0001","Martin Ester",1
"Chung-Ki Seo","Jun-Ha Kim",1
"Chung-Ki Seo","Soon-Youl Kwon",1
"Chunkun Bo","Hongning Wang",1
"Chunkun Bo","Kevin Skadron",1
"Chunkun Bo","Reza Rahimi",1
"Chunqiu Zeng","Genady Ya. Grabarnik",1
"Chunqiu Zeng","Larisa Shwartz",1
"Chunqiu Zeng","S. S. Iyengar 0001",1
"Chunqiu Zeng","Tao Li 0001",1
"Chunyang Liu","Jieping Ye",1
"Chunyang Liu","Wei Bian",1
"Chuqi Lei","Bo Song",1
"Chuqi Lei","Ling Tian",1
"Chuqi Lei","Yuan Ling",1
"Chuqi Lei","Zheng Chen 0010",1
"Chuxu Zhang","Chao Huang 0001",1
"Chuxu Zhang","Lu Yu 0006",1
"Chuxu Zhang","Nitesh V. Chawla",1
"Chuxu Zhang","Xiangliang Zhang 0001",1
"Çigdem Aslay","Aristides Gionis",1
"Çigdem Aslay","Gianmarco De Francisci Morales",1
"Çigdem Aslay","Muhammad Anis Uddin Nasir",1
"Ciro Cattuto","Francesco Gullo",1
"Claire C. Austin","Claire C. Austin",2
"Claire C. Austin",NA,1
"Claire Donnat","David Hallac",1
"Claire Donnat","Jure Leskovec",1
"Claire Donnat","Marinka Zitnik",1
"Claudia Flores-Saviaga","Brian C. Keegan",1
"Claudia Flores-Saviaga","Saiph Savage",1
"Claudia Hauff","Geert-Jan Houben",1
"Claudia Perlich","Justin Moynihan",1
"Claudia Perlich","Melinda Han Williams",1
"Claudia Perlich","Patrick McCarthy",1
"Claudia Perlich","Peter Lenz",1
"Claudia Perlich","Reka Daniel-Weiner",1
"Claudia Perlich","Rod Hook",1
"Claudia Perlich","Roger Cost",1
"Claudia Perlich","Wickus Martin",1
"Claudia Plant","Christian Böhm",1
"Claudio Lucchese","Franco Maria Nardini",1
"Claudio Lucchese","Maria Maistro",1
"Claudio Lucchese","Raffaele Perego 0001",2
"Claudio Lucchese","Roberto Trani",1
"Claudio Lucchese","Rossano Venturini",1
"Colin K. L. Tay","Kyong Jin Shim",1
"Concepcion Sanchez Aleman","Georges A. Kamhoua",1
"Concepcion Sanchez Aleman","Niki Pissinou",1
"Concepcion Sanchez Aleman","Sheila Alemany",1
"Cong Han Lim","Stephen J. Wright",1
"Cong Quan","Chenliang Li",1
"Cong Quan","Donghong Ji",1
"Cong Yu 0001","Jiawei Han 0001",1
"Conglong Li","David G. Andersen",1
"Conglong Li","Qiang Fu",1
"Conglong Li","Sameh Elnikety",1
"Conglong Li","Yuxiong He",1
"Connie Justice","Emily Darraj",1
"Connor Mullane","Aakanksha Singh",1
"Connor Mullane","Zayden Tethong",1
"Constantinos Djouvas","Athena Vakali",1
"Constantinos Djouvas","Despoina Chatzakou",1
"Constantinos Djouvas","Gianluca Stringhini",1
"Constantinos Djouvas","Ilias Leontiadis",1
"Constantinos Djouvas","Jeremy Blackburn",1
"Constantinos Djouvas","Michael Sirivianos",1
"Constantinos Djouvas","Nicolas Kourtellis",1
"Cornelia Fermüller","Yiannis Aloimonos",1
"Cosimo Palazzo","Alessandro D'Anca",1
"Cosimo Palazzo","Dean N. Williams",1
"Cosimo Palazzo","Fabrizio Antonio",1
"Cosimo Palazzo","Giovanni Aloisio",1
"Cosimo Palazzo","Ian T. Foster",1
"Craig A. Morioka","Qing Zeng-Treitler",1
"Craig Macdonald","Iadh Ounis",1
"Craig MacDonald","Haitao Yu 0003",1
"Craig MacDonald","Philip Habel",1
"Craig MacDonald","Xiaoyu Xiong",1
"Craig Mustard","Alexandra Fedorova",1
"Cristian C. Garzon-Alfonso","Manuel Rodríguez-Martínez",1
"Cristina Menghini","Jessica Dehler-Zufferey",1
"Cristina Menghini","Robert West 0001",1
"Crystal Cody","Lauren Haynes",1
"Crystal Cody","Rayid Ghani",1
"Cuiping Li","Fengmei Jin",1
"Cuiping Li","Guojie Song",1
"Cuiping Li","Yutao Zhang",1
"Cuixian Chen","Yishi Wang",1
"Curtis Wang","Ajith Muralidharan",1
"Curtis Wang","Rómer Rosales",1
"Curtis Wang","Shaunak Chatterjee",1
"Curtis Wang","Shipeng Yu",1
"Cynthia A. Glass","Lauren B. Davis",1
"Cynthia A. Glass","Xiuli Qu",1
"Cyrus Shahabi","Jieping Ye",1
"Cyrus Shahabi","Yan Liu 0002",1
"Daeho Jin","Lazaros Oreopoulos",1
"Daeho Jin","Zhibo Zhang",1
"Daejin Choi","Huy Kang Kim",1
"Daejin Choi","Jinyoung Han",1
"Daejin Choi","Taekyoung Kwon 0001",1
"Dag Hovland","Ahmet Soylu",1
"Dag Hovland","Arild Waaler",1
"Dag Hovland","Ernesto Jiménez-Ruiz",1
"Dag Hovland","Guohui Xiao 0001",1
"Dag Hovland","Ian Horrocks",1
"Dag Hovland","Theofilos Mailis",1
"Daheng Wang","Meng Jiang 0001",1
"Daheng Wang","Nitesh V. Chawla",1
"Daheng Wang","Qingkai Zeng",1
"Daheng Wang","Zachary Eberhart",1
"Dahyr Vergara","David Reniz",1
"Daichi Amagata","Takahiro Hara",1
"Daichi Amagata","Takuya Maekawa",1
"Dain Yap Liffman","Dileban Karunamoorthy",1
"Dain Yap Liffman","Ermyas Abebe",1
"Daisuke Wakatsuki","Atsuyuki Morishima",1
"Daisuke Wakatsuki","Jianwei Zhang 0002",1
"Daixin Wang","Wenwu Zhu 0001",1
"Daizong Ding","Duocai Wu",1
"Daizong Ding","Mi Zhang",1
"Daizong Ding","Pearl Pu",1
"Daizong Ding","Xudong Pan",1
"Dalin Chen","Jonathan Loo",1
"Dalin Chen","Xu Liu",1
"Dalin Zhang","Kaixuan Chen",1
"Dalin Zhang","Lina Yao",1
"Dalin Zhang","Sen Wang 0001",1
"Damianos P. Melidis","Eirini Ntoutsi",1
"Damianos P. Melidis","Myra Spiliopoulou",1
"Damien Graux","Louis Jachiet",1
"Damien Graux","Nabil Layaïda",1
"Damien Graux","Pierre Genevès",1
"Damilola Ibosiola","Álvaro García-Recuero",1
"Damilola Ibosiola","Benjamin Steer",1
"Damilola Ibosiola","Gareth Tyson",1
"Damilola Ibosiola","Gianluca Stringhini",1
"Damilola Ibosiola","Steve Uhlig",1
"Dan Chen","Yao Peng",1
"Dan Chen","Yining Lin",1
"Dan He","Joshua Zhexue Huang",1
"Dan He","Min Yang 0007",1
"Dan Li 0015","Christophe Van Gysel",1
"Dan Li 0015","Elena Simperl",1
"Dan Li 0015","Evangelos Kanoulas",1
"Dan Li 0015","Lora Aroyo",1
"Dan Li 0015","Zoltán Szlávik",1
"Dan Olteanu","Stijn Vansummeren",1
"Dan Ou","Anxiang Zeng",1
"Dan Ou","Luo Si",1
"Dan Ou","Shichen Liu",1
"Dan Ou","Wenwu Ou",1
"Dan Ou","Xiang Li",1
"Dan Pei","Honglin Qiao",1
"Dan Pei","Jie Chen",1
"Dan Pei","Yang Feng",1
"Dan Pei","Zhaogang Wang",1
"Dan Vilenchik","Dan Vilenchik",2
"Dan Vilenchik",NA,1
"Dana Nguyen","Elizabeth M. Belding",2
"Dana Nguyen","Giovanni Vigna",1
"Dana Nguyen","William Yang Wang",1
"Dana Ron","C. Seshadhri",1
"Dana Warmsley","Jiejun Xu",1
"Dana Warmsley","Tsai-Ching Lu",1
"Dandan Tu","Jiebo Luo",1
"Dandan Tu","Lanjun Wang",1
"Daniel Agun","Jinjin Shao",1
"Daniel Agun","Shiyu Ji",1
"Daniel Agun","Stefano Tessaro",1
"Daniel Agun","Tao Yang 0009",1
"Daniel Aloise","Sanjay Dominik Jena",1
"Daniel Bauer","Florian Froese",1
"Daniel Bauer","Luis Garcés-Erice",1
"Daniel Bauer","Peter Urbanetz",1
"Daniel Bauer","Sean Rooney",1
"Daniel Crawl","Akshit Bhatnagar",1
"Daniel Crawl","Alison Kwan",1
"Daniel Crawl","Federico Rodríguez",1
"Daniel Crawl","Ilkay Altintas",1
"Daniel Crawl","Namrita Baru",1
"Daniel Crawl","Vincent Siu",1
"Daniel de Oliveira 0001","Agma J. M. Traina",1
"Daniel de Oliveira 0001","Caetano Traina Jr.",1
"Daniel de Oliveira 0001","Marcos V. N. Bedo",1
"Daniel de Roux","Andrés Moreno",1
"Daniel de Roux","Boris Perez",1
"Daniel de Roux","César Figueroa",1
"Daniel de Roux","María-Del-Pilar Villamil",1
"Daniel Deutch","Nave Frost",1
"Daniel Deutch","Tova Milo",1
"Daniel Deutch","Yehonatan Ginzberg",1
"Daniel J. Rosenkrantz","Richard Edwin Stearns",1
"Daniel Justus","Andrew Stephen McGough",1
"Daniel Justus","John Brennan",1
"Daniel Justus","Stephen Bonner",1
"Daniel M. Romero","Ana Baylin",1
"Daniel M. Romero","Bradley E. Iott",1
"Daniel M. Romero","Deahan Yu",1
"Daniel M. Romero","Iris N. Gomez-Lopez",1
"Daniel M. Romero","Jin Xiu Lu",1
"Daniel M. Romero","Philippa Clarke",1
"Daniel M. Romero","Robert Goodspeed",1
"Daniel M. Romero","Tiffany C. Veinot",1
"Daniel M. Romero","Veronica J. Berrocal",1
"Daniel M. Romero","Xinyan Zhao",1
"Daniel Pérez 0002","Jiang Li 0001",1
"Daniel R. Thomas","Alice Hutchings",1
"Daniel R. Thomas","Richard Clayton",1
"Daniel Rammer","Sangmi Lee Pallickara",1
"Daniel Rammer","Shrideep Pallickara",1
"Daniel Rammer","Thilina Buddhika",1
"Daniel Rammer","Walid Budgaga",1
"Daniel S. Weld","Huan Sun",1
"Daniel S. Weld","Wei-Peng Chen",1
"Daniel Schneider","Andrei Jefremov",1
"Daniel Schneider","Martin Ellis",1
"Daniel Schneider","Ross Cutler",1
"Daniel Smolyak","George O. Mohler",1
"Daniel Smolyak","Sarkhan Badirli",1
"Daniel Ting","Daniel Ting",2
"Daniel Ting",NA,1
"Daniel Velasquez","Alex V. Samoylov",1
"Daniel Velasquez","Mina Sartipi",1
"Daniel Velasquez","Viswa Sri Rupa Anne",1
"Daniel Yue Zhang","Biao Geng",1
"Daniel Yue Zhang","Dong Wang 0002",2
"Daniel Yue Zhang","Hongmin Zhu",1
"Daniel Yue Zhang","Ke Li",1
"Daniel Yue Zhang","Lanyu Shang",1
"Daniel Yue Zhang","Lixing Song",1
"Daniel Yue Zhang","Md. Tanvir Al Amin",1
"Daniel Yue Zhang","Qi Li 0016",1
"Daniel Yue Zhang","Shuyue Lai",1
"Daniel Yue Zhang","Yang Zhang 0031",1
"Daniel Zhang 0001","Dong Wang 0002",1
"Daniel Zhang 0001","Lanyu Shang",1
"Daniel Zügner","Amir Akbarnejad",1
"Daniel Zügner","Stephan Günnemann",1
"Daniele De Sensi","Andrea Marino",1
"Daniele De Sensi","Luca Versari",1
"Daniele De Sensi","Roberto Grossi",1
"Daniele Quercia","Licia Capra",1
"Daniele Regoli","Maurizio Tesconi",1
"Daniele Regoli","Serena Tardelli",1
"Daoqiang Zhang","Tie-Yan Liu",1
"Daorui Xiao","Bo Wu",1
"Daorui Xiao","Kaipeng Liu",1
"Daorui Xiao","Xu Zheng",1
"Daren Chao","Jianyong Wang 0001",1
"Daren Chao","Wei Zhang 0056",1
"Daren Chao","Xiaohui Yu 0001",1
"Daren Chao","Zhongkun Liu",1
"Daren Ler","Hongyu Teng",1
"Daren Ler","Rahul Gidijala",1
"Daren Ler","Yu He",1
"Darío Garigliotti","Krisztian Balog",1
"Dario Pavllo","Robert West 0001",1
"Dario Pavllo","Tiziano Piccardi",1
"Darius-Valer Micu","Bin Yang 0002",1
"Darius-Valer Micu","Chenjuan Guo",1
"Darius-Valer Micu","Gabriel-Marcel Muresan",1
"Dárlinton B. F. Carvalho","Leonardo C. da Rocha",1
"Dárlinton B. F. Carvalho","Marcos André Gonçalves",1
"Darren Edge","Christopher M. White",2
"Darren Edge","Jonathan Larson",1
"Darren Edge","Markus Mobius",1
"Dave Poortvliet","Xinli Wang",1
"David B. Lobell","Stefano Ermon",1
"David Bayani","Artur Dubrawski",1
"David C. Parkes","Charalampos E. Tsourakakis",1
"David C. Parkes","Edoardo M. Airoldi",1
"David Cameron","Arild Waaler",1
"David Cameron","Roar Fjellheim",1
"David Cohen-Steiner","Christian Sohler",1
"David Cohen-Steiner","Gregory Valiant",1
"David Cohen-Steiner","Weihao Kong",1
"David Deibe","Margarita Amor",1
"David Deibe","Ramon Doallo",1
"David E. Irwin 0001","Benjamin Weil",1
"David E. Irwin 0001","Prashant J. Shenoy",1
"David Ellison","Ajay Dholakia",1
"David Ellison","Peter Seidel",1
"David F. Gleich","Anthony Wirth",1
"David G. Andersen","Qiang Fu",1
"David G. Andersen","Sameh Elnikety",1
"David G. Andersen","Yuxiong He",1
"David H. Zald","Aniruddha S. Gokhale",1
"David H. Zald","Bennett A. Landman",1
"David Hallac","Jure Leskovec",1
"David J. Hand","David J. Hand",2
"David J. Hand",NA,1
"David Lazer","Christo Wilson",1
"David Liben-Nowell","Bogdan State",1
"David Liben-Nowell","Karthik Subbian",1
"David Liben-Nowell","Lada A. Adamic",1
"David M. Alexander","Simon Su",1
"David M. Alexander","Vincent Perry",1
"David R. Kaeli","Akram Alshawabkeh",2
"David R. Kaeli","Carmen Velez Vega",2
"David R. Kaeli","Ingrid Y. Padilla",2
"David R. Kaeli","John Meeker",2
"David R. Kaeli","José Cordero",2
"David R. Kaeli","Zaira Rosario",2
"David Renaudie","Maria A. Zuluaga",1
"David Renaudie","Rodrigo Acuna-Agost",1
"David Salinas","Dustin Lange",1
"David Salinas","Philipp Schmidt",1
"David Salinas","Sebastian Schelter",1
"David Schweitzer","Rajeev Agrawal",2
"David Weintrop","Michael Kurtz",1
"David Weintrop","Richard Marciano",1
"David Zeber","Jofish Kaye",1
"David Zeber","Rebecca Weiss",1
"Davide Mottin","Alexander M. Bronstein",1
"Davide Mottin","Emmanuel Müller",2
"Davide Mottin","Panagiotis Karras",2
"Dawei Han","Lionel M. Ni",1
"Dawei Zhou","Hasan Davulcu",1
"Dawei Zhou","Hongxia Yang",1
"Dawei Zhou","Jingrui He",2
"Dawei Zhou","Ross Maciejewski",1
"Dawei Zhou","Wei Fan",1
"Dawen Liang","Matthew D. Hoffman",1
"Dawen Liang","Rahul G. Krishnan",1
"Dawen Liang","Tony Jebara",1
"Dawid Niemiec","Jakub Ptaszynski",1
"Dawid Niemiec","Krzysztof Szarzynski",1
"Dazhi Yang","Allan N. Zhang",2
"De-Chuan Zhan","Yuan Jiang 0001",1
"De-Chuan Zhan","Zhi-Bin Liu",1
"De-Nian Yang","Philip S. Yu",1
"De-Nian Yang","Wang-Chien Lee",1
"De-Nian Yang","Yi-Feng Lan",1
"De-Yu Chen","Chen Li 0001",1
"Deahan Yu","Ana Baylin",1
"Deahan Yu","Bradley E. Iott",1
"Deahan Yu","Iris N. Gomez-Lopez",1
"Deahan Yu","Jin Xiu Lu",1
"Deahan Yu","Philippa Clarke",1
"Deahan Yu","Robert Goodspeed",1
"Deahan Yu","Tiffany C. Veinot",1
"Deahan Yu","Veronica J. Berrocal",1
"Dean N. Williams","Giovanni Aloisio",1
"Dean N. Williams","Ian T. Foster",1
"Debanjan Ghosh","Smaranda Muresan",1
"Debasis Ganguly","Mandar Mitra",1
"Debasis Ganguly","Srikanta Bedathur",1
"Debasis Ganguly","Sumit Bhatia",1
"Debasish Chakroborti","Banani Roy",1
"Debasish Chakroborti","Chanchal K. Roy",1
"Debasish Chakroborti","Kevin A. Schneider",1
"Debasish Chakroborti","Manishankar Mondal",1
"Debdeep Paul","Jing Zeng",1
"Debdeep Paul","Song Junxian",1
"Debdeep Paul","Xu Chi",1
"Debmalya Panigrahi","Chaitanya Swamy",1
"Deepak Agarwal","Kinjal Basu 0001",1
"Deepak Agarwal","Liang Zhang 0021",1
"Deepak Agarwal","Souvik Ghosh",1
"Deepak Agarwal","Yang Yang",1
"Deepak Agarwal","Ying Xuan",1
"Deepak Ajwani","Alessandra Sala",2
"Deepak Ajwani","Bilyana Taneva",1
"Deepak Ajwani","Ghasem Heyrani-Nobari",1
"Deepak Ajwani","Mirek Riedewald",1
"Deepak Ajwani","Patrick K. Nicholson",2
"Deepak Ajwani","Sourav Dutta 0001",1
"Deepak Ajwani","Wolfgang Gatterbauer",1
"Deepak Pandita","Henry A. Kautz",1
"Deependra Singh","Vinay Deolalikar",1
"Defu Lian","Guowu Yang",1
"Defu Lian","Hao Wang 0005",1
"Defu Lian","Hongzhi Yin",1
"Defu Lian","Ivor W. Tsang",2
"Defu Lian","Kai Zheng 0001",1
"Defu Lian","Longbing Cao",1
"Defu Lian","Vincent W. Zheng",1
"Defu Lian","Xing Xie 0001",1
"Defu Lian","Yong Ge",1
"Defu Lian","Zi Huang",1
"Deguang Kong","Jian Yang",1
"Deguang Kong","Miao Lu",1
"Deguang Kong","Xiao Bai 0002",1
"Dejing Dou","Pengwei Wang",1
"Dejing Dou","Ruoming Jin",1
"Delfina Malandrino","Vittorio Scarano",1
"Demeng Bai","Jiafeng Qin",1
"Denghao Ma","Chuanfei Xu",1
"Denghao Ma","Kevin Chen-Chuan Chang",1
"Denghao Ma","Xiaoyong Du 0001",1
"Denghao Ma","Yi Chang 0001",1
"Denghao Ma","Yueguo Chen",1
"Denilson Barbosa","Paolo Merialdo",1
"Denis Kotkov","Alexander Semenov",1
"Denis Moreira dos Reis","André Gustavo Maletzke",1
"Denis Moreira dos Reis","Diego Furtado Silva",1
"Denis Moreira dos Reis","Gustavo E. A. P. A. Batista",1
"Denis Ozornin","Maarten de Rijke",1
"Denis Ozornin","Pavel Serdyukov",1
"Denise Lach","Chad Zanocco",1
"Denise Lach","Jonathan J. Halama",1
"Dennis E. Shasha","Marcos André Gonçalves",1
"Dennis Kipping","Alexander Zenner",1
"Dennis Kipping","Hendrik Schmidt",1
"Dennis Kipping","Nico Scordialo",1
"Depeng Xu","Lu Zhang 0021",1
"Depeng Xu","Shuhan Yuan",1
"Depeng Xu","Xintao Wu",1
"Deqing Wang","Qing He 0003",1
"Deqing Yang","Wei Wang 0009",1
"Derek Lin","Baoming Tang",1
"Despina-Athanasia Pantazi","Firman Wahyudi",1
"Despina-Athanasia Pantazi","George Stamoulis",1
"Despina-Athanasia Pantazi","Sam Ubels",1
"Despina-Athanasia Pantazi","Valentijn Venus",1
"Despoina Chatzakou","Athena Vakali",1
"Despoina Chatzakou","Gianluca Stringhini",1
"Despoina Chatzakou","Ilias Leontiadis",1
"Despoina Chatzakou","Jeremy Blackburn",1
"Despoina Chatzakou","Michael Sirivianos",1
"Despoina Chatzakou","Nicolas Kourtellis",1
"Dev Shah","Farhana H. Zulkernine",2
"Dev Shah","Haruna Isah",1
"Dev Shah","Wesley Campbell",1
"Devesh Tiwari","Bradley W. Settlemyer",1
"Devesh Tiwari","David Richard Montoya",1
"Devesh Tiwari","Hsing-Bung Chen",1
"Devin Soni","Vivek K. Singh",1
"Deyuan Guo","Chunkun Bo",1
"Deyuan Guo","Hongning Wang",1
"Deyuan Guo","Kevin Skadron",1
"Deyuan Guo","Reza Rahimi",1
"Dhananjay Mantri","Navneet Goyal",1
"Dhanya Jothimani","Ayse Basar",2
"Dhanya Jothimani","Can Kavaklioglu",2
"Dhanya Sridhar","Lise Getoor",1
"Dharmen Punjani","Christoph Lange 0002",1
"Dharmen Punjani","Jens Lehmann 0001",1
"Dharmen Punjani","Maria-Esther Vidal",1
"Dharmen Punjani","Sören Auer",1
"Dhaval Patel","Akshay Rangamani",1
"Dhaval Patel","Jayant Kalagnanam",1
"Dhaval Patel","Lam M. Nguyen",1
"Dhaval Patel","Shrey Shrivastava",1
"Dheeraj Kumar","Satish V. Ukkusuri",1
"Dheeraj Kumar","Takahiro Yabe",1
"Dhivya Eswaran","Amritanshu Pandey",1
"Dhivya Eswaran","Christos Faloutsos",2
"Dhivya Eswaran","Larry T. Pileggi",1
"Dhivya Eswaran","Marko Jereminov",1
"Dhivya Eswaran","Nina Mishra",1
"Dhivya Eswaran","Sudipto Guha",1
"Dhruv Gupta 0002","Klaus Berberich",1
"Dhruv Khattar","Manish Gupta 0001",2
"Dhruv Khattar","Vaibhav Kumar",2
"Dhruv Khattar","Vasudeva Varma",2
"Di Chen","Jia Zeng",1
"Di Chen","Jianguo Yao",1
"Di Niu","Chenglin Wu",1
"Di Niu","Dong Liu",1
"Di Niu","Jianming Yang",1
"Di Niu","Kunfeng Lai",3
"Di Niu","Yu Xu",3
"Di Wang","Jie Liu 0001",1
"Di Wang","Julian J. McAuley",1
"Di Wang","Paul Bennett",1
"Di Wang 0008","Jie Hu",1
"Di Wang 0008","Nannan Gu",1
"Di Wang 0008","Tianhao Wang 0006",1
"Di Wu 0035","Hao Wang 0003",1
"Di Wu 0035","Jian Xu",1
"Di Wu 0035","Kun Gai",1
"Di Wu 0035","Qing Tan",1
"Di Wu 0035","Xiaoxun Zhang",1
"Di Wu 0035","Xiujun Chen",1
"Di Wu 0035","Xun Yang",1
"Dian Zhang","Dawei Han",1
"Dian Zhang","Hao Liu 0026",1
"Dian Zhang","Lionel M. Ni",1
"Dian Zhang","Siyuan Liu",1
"Diana Doherty","Elke A. Rundensteiner",1
