"from","to","weight"
"Pulasthi Wickramasinghe","Gurhan Gunduz",1
"Pulasthi Wickramasinghe","Niranda Perera",1
"Pulasthi Wickramasinghe","Selahattin Akkas",1
"Punyajoy Saha","Animesh Mukherjee 0001",1
"Punyajoy Saha","Hardik Tharad",1
"Punyajoy Saha","Pawan Goyal",1
"Punyajoy Saha","Prajwal Singhania",1
"Punyajoy Saha","Subham Rajgaria",1
"Punyajoy Saha","Suman Kalyan Maity",1
"Pushkal Agarwal","Edward Wood",1
"Pushkal Agarwal","Nishanth Sastry",1
"Qaiser Mehmood 0001","Axel-Cyrille Ngonga Ngomo",1
"Qi Dong","Jiping Zheng 0001",1
"Qi Li","Meng Jiang 0001",1
"Qi Li","Yiyu Shi",1
"Qi Li 0002","Dawn Song",1
"Qi Li 0002","Pan Hui 0001",1
"Qi Li 0002","Xin Wang 0003",1
"Qi Li 0002","Yong Cui 0001",1
"Qi Li 0002","Yu Xiao 0001",1
"Qi Liu 0003","Chengxiang Zhai",1
"Qi Liu 0003","Chuanren Liu",1
"Qi Liu 0003","Dan Zhang",1
"Qi Liu 0003","Defu Lian",1
"Qi Liu 0003","Dongfang Du",1
"Qi Liu 0003","Enhong Chen",5
"Qi Liu 0003","Guoping Hu",2
"Qi Liu 0003","Haiping Ma",2
"Qi Liu 0003","Han Wu",1
"Qi Liu 0003","Hongke Zhao",1
"Qi Liu 0003","Shijin Wang 0001",3
"Qi Liu 0003","Shiwei Tong",1
"Qi Liu 0003","Wei Tong",1
"Qi Liu 0003","Weibo Gao",1
"Qi Liu 0003","Wen Su",1
"Qi Liu 0003","Yang Liu",1
"Qi Liu 0003","Yiying Chen",1
"Qi Liu 0003","Yu Su 0002",1
"Qi Liu 0003","Yu Yin",1
"Qi Liu 0003","Yuying Chen",1
"Qi Liu 0003","Zai Huang",2
"Qi Liu 0003","Zhenya Huang",2
"Qi Liu 0003","Zhou Zhao",1
"Qi Pi","Guorui Zhou",1
"Qi Pi","Kun Gai",1
"Qi Pi","Weijie Bian",1
"Qi Pi","Xiaoqiang Zhu",1
"Qi Qi 0001","Haifeng Sun",1
"Qi Qi 0001","Jianxin Liao",1
"Qi Qi 0001","Jingyu Wang 0001",1
"Qi Qian","Hao Li 0030",1
"Qi Qian","Liang Sun 0001",1
"Qi Qian","Rong Jin",1
"Qi Qian","Shenghuo Zhu",1
"Qi Tan","Hanghang Tong",1
"Qi Tan","Jingrui He",1
"Qi Wang","Michael Gormish",1
"Qi Wang","Michal Siedlaczek",1
"Qi Wang","Torsten Suel",1
"Qi Wang","Yen-Yu Chen",1
"Qi Wang 0005","Jincai Huang",1
"Qi Wang 0005","Qing Cheng",1
"Qi Wang 0005","Xia Zhao",1
"Qi Wang 0005","Yanghe Feng",1
"Qi Zhang","Cheng Yang",1
"Qi Zhang","Huan Xu",1
"Qi Zhang","Sihua Tian",1
"Qi Zhang 0001","Xiaozhong Liu",1
"Qi Zhang 0001","Xuanjing Huang",1
"Qi Zhao","Marc Najork",1
"Qi Zhao","Sandeep Tata",1
"Qi Zhu 0008","Hwanjo Yu",1
"Qi Zhu 0008","Jiawei Han 0001",2
"Qi Zhu 0008","Matthew Walker",1
"Qi Zhu 0008","Myunghwan Kim 0002",1
"Qian Han","Derek Snaidauf",1
"Qian Han","Yufeng Kou",1
"Qian Li 0006","Dongjie Zhang",1
"Qian Li 0006","Yanbing Liu",1
"Qian Li 0006","Zhenyu Zhang 0006",1
"Qian Xu","Qiang Yang 0001",1
"Qian Zhang 0061","Francine Chen 0001",1
"Qian Zhang 0061","Masahiro Sato",1
"Qian Zhang 0061","Tomoko Ohkuma",1
"Qian Zhang 0061","Yan-Ying Chen",1
"Qian Zheng","Gang Pan 0001",1
"Qian Zheng","Long Yang",1
"Qiang Fu","Huihui Qin",1
"Qiang Fu","Jiaxin Gu",1
"Qiang Fu","Xin Guo 0003",1
"Qiang Fu","Yufan Zhuang",1
"Qiang Fu","Yushu Zhu",1
"Qiang Gao","Fan Zhou 0002",1
"Qiang Gao","Fengli Zhang",1
"Qiang Gao","Goce Trajcevski",1
"Qiang Gao","Kunpeng Zhang",1
"Qiang Gao","Ting Zhong",1
"Qiang He 0001","Feifei Chen 0001",1
"Qiang He 0001","Jun Shen 0001",1
"Qiang He 0001","Kewen Liao",1
"Qiang He 0001","Longkun Guo",1
"Qiang He 0001","Timos Sellis",1
"Qiang He 0001","Xuyun Zhang",1
"Qiang Li 0024","Dan Wang",1
"Qiang Liu 0006","Shu Wu",1
"Qiang Liu 0006","Zhaocheng Liu",1
"Qiang Wu 0001","Christina Kirsch",1
"Qiang Wu 0001","Jinfeng Yi",1
"Qiang Wu 0001","Yongshun Gong",1
"Qiang Yang 0001","Qiang Yang 0001",2
"Qiang Yang 0001",NA,1
"Qiang Zhang 0026","Aldo Lipani",2
"Qiang Zhang 0026","Emine Yilmaz",2
"Qiang Zhang 0026","Shangsong Liang",2
"Qiang Zhang 0026","Zhaochun Ren",1
"Qiangxing Tian","Ao Tang",1
"Qiangxing Tian","Donglin Wang",1
"Qiangxing Tian","Jinxin Liu",1
"Qianhong Lin","Wei Zhang",1
"Qianhong Lin","Zhihai Wang",1
"Qianru Wang","Guiying Tang",1
"Qianru Wang","Hanli Zhao",1
"Qianru Wang","Li Zhao 0005",1
"Qianru Wang","Xiaoqin Zhang 0002",1
"Qianyu Yu","Jian Ma",1
"Qianyu Yu","Jinjie Gu",1
"Qianyu Yu","Jun Zhou 0011",1
"Qianyu Yu","Shuang Yang",1
"Qianyu Yu","Wenliang Zhong",1
"Qianyu Yu","Yuan Qi 0001",1
"Qianyu Yu","Yue Shen",1
"Qianyu Yu","Zhiqiang Zhang 0012",1
"Qianzhen Zhang","Aibo Guo",1
"Qianzhen Zhang","Deke Guo",1
"Qianzhen Zhang","Xiang Zhao 0002",1
"Qiao Kang","Alex Sim",1
"Qiao Kang","Alok N. Choudhary",2
"Qiao Kang","Ankit Agrawal",2
"Qiao Kang","Kesheng Wu",1
"Qiao Kang","Peter H. Beckman",1
"Qiao Kang","Prasanna Balaprakash",1
"Qiao Kang","Rajkumar Kettimuthu",1
"Qiao Kang","Richard Archibald",1
"Qiao Kang","Sandeep Madireddy",1
"Qiao Kang","Wei-keng Liao",2
"Qiao Kang","Zhengchun Liu",1
"Qiaoyu Tan","Hongxia Yang",1
"Qiaoyu Tan","Jingren Zhou",1
"Qiaoyu Tan","Xia Hu",1
"Qiaoyu Tan","Yuening Li",1
"Qiaozhu Mei","Xuanzhe Liu",1
"Qiaozhu Zhai","Chenxu Wang",1
"Qiaozhu Zhai","John C. S. Lui",1
"Qiaozhu Zhai","Xiaohong Guan",1
"Qibin Chen","Hongxia Yang",1
"Qibin Chen","Jie Tang 0001",1
"Qibin Chen","Jingren Zhou",1
"Qibin Chen","Junyang Lin",1
"Qibin Chen","Yichang Zhang",1
"Qichao Que","Chao Chen",1
"Qifan Wang","Bhargav Kanagal",1
"Qifan Wang","D. Sivakumar 0001",1
"Qifan Wang","Vijay Garg",1
"Qihao Shi","Chun Chen 0001",1
"Qihao Shi","Yan Feng",1
"Qin Chen","Libo Wu",1
"Qing Chen 0001","David Gotz",1
"Qing Chen 0001","Hongyuan Zha",1
"Qing Chen 0001","Nan Cao",1
"Qing Cheng","Jincai Huang",1
"Qing Cui","Fei Sun 0001",1
"Qing Cui","Peng Jiang 0003",1
"Qing Cui","Wenwu Ou",1
"Qing Cui","Xiao Lin",1
"Qing Cui","Yongfeng Zhang",1
"Qing He 0003","Hui Xiong 0001",1
"Qing Li 0001","Dawei Yin",1
"Qing Li 0001","Jiliang Tang",1
"Qing Li 0001","Yihong Eric Zhao",1
"Qing Li 0001","Yuan He",1
"Qing Tan","Jian Xu",1
"Qing Tan","Kun Gai",1
"Qing Yang","Song Fu",1
"Qing Zeng-Treitler","Christopher Spevak",1
"Qing Zeng-Treitler","Cynthia Brandt",1
"Qing Zeng-Treitler","Friedhelm Sandbrink",1
"Qing Zeng-Treitler","Joel Kupersmith",1
"Qing Zeng-Treitler","Joseph L. Goulet",1
"Qing Zeng-Treitler","Marc R. Blackman",1
"Qing Zeng-Treitler","Nawar M. Shaar",1
"Qing Zeng-Treitler","YiJun Shao",1
"Qing Zhang","Bernd Ludwig",1
"Qing Zhang","Bradley C. Turnbull",1
"Qing Zhang","Brendan M. Collins",1
"Qing Zhang","Christoph Trattner",1
"Qing Zhang","David Elsweiler",1
"Qing Zhang","Nick Barrow-Williams",1
"Qing Zhang","Thomas Legrand",1
"Qinghai Zhou","Hanghang Tong",1
"Qinghai Zhou","Liangyue Li",1
"Qinghan Xue","Abhishek Kolagunda",1
"Qinghan Xue","Steven Eliuk",1
"Qinghan Xue","Xiaolong Wang 0006",1
"Qinghua Hu","Zhibin Du",1
"Qinghua Huang","Ruchuan Wang 0001",1
"Qinghua Zheng","Bo Dong",4
"Qinghua Zheng","Fa Zhang",1
"Qinghua Zheng","Huan He",3
"Qinghua Zheng","Jianfei Ruan",2
"Qinghua Zheng","Kuanzheng Yang",1
"Qinghua Zheng","Rongzhe Wei",1
"Qinghua Zheng","Xulyu Zhu",1
"Qinghua Zheng","Yuda Gao",1
"Qingkai Zeng","Meng Jiang 0001",1
"Qingmei Wang","Mingming Wang",1
"Qingmei Wang","Wei Xu",1
"Qingmei Wang","Zhaowei Wang",1
"Qingpeng Cai","Fuzhen Zhuang",1
"Qingpeng Cai","Pingzhong Tang",1
"Qingpeng Cai","Qing He 0003",1
"Qingqing Long","Guojie Song",1
"Qingqing Long","Lun Du",1
"Qingqing Long","Wei Lin",1
"Qingqing Long","Yilun Jin",1
"Qingqing Long","Yiming Wang",1
"Qingquan Song","Shiyu Chang",1
"Qingquan Song","Xia Hu",3
"Qingquan Song","Yuening Li",1
"Qingwei Lin","Dongmei Zhang",1
"Qingwei Lin","Feng Gao",1
"Qingwei Lin","Hang Dong",1
"Qingwei Lin","Hao Li",1
"Qingwei Lin","Hongyu Zhang 0002",1
"Qingwei Lin","Yingnong Dang",1
"Qingwei Lin","Yong Xu",1
"Qingwei Lin","Yu Kang",1
"Qingwei Lin","Zhangwei Xu",1
"Qingwen Liu","Beidou Wang",1
"Qingwen Liu","Deng Cai 0001",1
"Qingwen Liu","Fei Sun 0001",1
"Qingwen Liu","Junxiong Zhu",1
"Qingwen Liu","Kenny Q. Zhu",1
"Qingwen Liu","Wenwu Ou",2
"Qingwen Liu","Yingcai Ma",1
"Qingwen Liu","Ziyu Guan",2
"Qingxin Meng","Hengshu Zhu",1
"Qingxin Meng","Hui Xiong 0001",1
"Qingxin Meng","Keli Xiao",1
"Qingxin Meng","Le Zhang",1
"Qingxiong Tan","Andy Jinhua Ma",1
"Qingxiong Tan","Baoyao Yang",1
"Qingxiong Tan","Francis Ka-Leung Chan",1
"Qingxiong Tan","Grace Lai-Hung Wong",1
"Qingxiong Tan","Huiqi Deng",1
"Qingxiong Tan","Jessica Yuet-Ling Ching",1
"Qingxiong Tan","Mang Ye",1
"Qingxiong Tan","Pong C. Yuen",1
"Qingxiong Tan","Terry Cheuk-Fung Yip",1
"Qingxiong Tan","Vincent Wai-Sun Wong",1
"Qingxiong Tan","Yee-Kit Tse",1
"Qingyang Li","Jieping Ye",1
"Qingyang Li","Yiping Meng",1
"Qingyang Li","Zhiwei Qin",1
"Qingyao Ai","Daniel N. Hill",1
"Qingyao Ai","Gaya Jayasinghe",1
"Qingyao Ai","Min Zhang 0006",1
"Qingyao Ai","S. V. N. Vishwanathan",1
"Qingyao Ai","Shaoping Ma",1
"Qingyao Ai","W. Bruce Croft",3
"Qingyao Ai","Yongfeng Zhang",1
"Qingyao Ai","Yufei Huang",1
"Qingyong Li","Dong Zheng",1
"Qingyong Li","Lei Jiang",1
"Qingyong Li","Liangtao Xu",1
"Qingyong Li","Tianyang Lin",1
"Qingyong Li","Weitao Lyu",1
"Qingyong Li","Wen Yao",1
"Qingyong Li","Yijun Zhang",1
"Qingyu Guo","Bo An 0001",1
"Qingyu Guo","Jiaming Huang",1
"Qingyu Guo","Long Zhang",1
"Qingyu Guo","Mengchen Zhao",1
"Qingyu Guo","Pengrui Hui",1
"Qingyu Guo","Zhao Li",1
"Qingyuan Gong","Jiayun Zhang",1
"Qingyuan Gong","Pan Hui 0001",1
"Qingyuan Gong","Qi Li 0002",1
"Qingyuan Gong","Xin Wang 0003",1
"Qingyuan Gong","Yang Chen 0001",1
"Qingyuan Gong","Yu Xiao 0001",1
"Qingyun Wu","Hongning Wang",2
"Qingyun Wu","Huazheng Wang",2
"Qingyun Wu","Wei Chen",1
"Qingyun Wu","Yanen Li",1
"Qingyun Wu","Zhige Li",1
"Qinke Peng","Haozhou Li",1
"Qinke Peng","Yan Gu",1
"Qinke Peng","Yiqing Shen 0001",1
"Qinqin Zhang","Weinan Zhang 0001",1
"Qinqin Zhang","Xinbing Wang",1
"Qinyong Wang","Alexander Zhou",1
"Qinyong Wang","Hao Wang",1
"Qinyong Wang","Hongzhi Yin",1
"Qinyong Wang","Lizhen Cui",1
"Qinyong Wang","Nguyen Quoc Viet Hung",1
"Qinyong Wang","Quoc Viet Hung Nguyen",1
"Qinyong Wang","Tong Chen 0005",1
"Qinyong Wang","Zi Huang",1
"Qinyun Dai","Weiping Wang 0005",1
"Qiong Zhang","Changlong Sun",1
"Qiong Zhang","Fei Wu 0001",1
"Qiong Zhang","Luo Si",2
"Qitian Wu","Guihai Chen",2
"Qitian Wu","Han Gao",1
"Qitian Wu","Hengrui Zhang",1
"Qitian Wu","Paul Weng",2
"Qitian Wu","Peng He",1
"Qitian Wu","Xiaofeng Gao",2
"Qitian Wu","Yirui Gao",1
"Qiuchen Zhang","Jian Lou 0001",1
"Qiuchen Zhang","Joyce C. Ho",1
"Qiuchen Zhang","Li Xiong 0001",1
"Qiuchen Zhang","Xiaoqian Jiang",1
"Qiuchi Li","Dawei Song 0001",1
"Qiuchi Li","Massimo Melucci",1
"Qiuwen Lou","Daniel Yue Zhang",1
"Qiuwen Lou","Dong Wang 0002",1
"Qiwei Chen","Dik Lun Lee",1
"Qiwei Chen","Wei Li",1
"Qixia Jiang","Dan Shen",1
"Qiyao Wang","Chetan Gupta 0001",1
"Qiyao Wang","Haiyan Wang",1
"Qiyao Wang","Susumu Serita",1
"Qizhong Mao","Neal E. Young",1
"Qizhong Mao","Steven Jacobs",1
"Qizhong Mao","Vagelis Hristidis",1
"Qizhong Mao","Vassilis J. Tsotras",1
"Qizhong Mao","Waleed Amjad",1
"Qu Peng","Hang Li",1
"Quan Huu Cap","Hiroyuki Uga",2
"Quan Huu Cap","Hitoshi Iyatomi",3
"Quan Huu Cap","Jun Hashimoto",1
"Quan Huu Cap","Ryunosuke Kotani",1
"Quan Huu Cap","Satoshi Kagiwada",2
"Quan Huu Cap","Takakiyo Nomura",1
"Quan Lin","Keping Yang",1
"Quan Lin","Wilfred Ng",1
"Quan T. Do","Alexa K. Doig",1
"Quan T. Do","Son Tran",1
"Quang-Huy Duong","Heri Ramampiaro",1
"Quang-Huy Duong","Kjetil Nørvåg",1
"Quang Hieu Vu","Dymitr Ruta",1
"Quang Hieu Vu","Ling Cen",1
"Quanming Yao","Depeng Jin",1
"Quanming Yao","Funing Sun",1
"Quanming Yao","Qiang Yang 0001",1
"Quanming Yao","Wei-Wei Tu",1
"Quanming Yao","Wenyuan Dai",1
"Quanming Yao","Yong Li 0008",1
"Quanming Yao","Yuqiang Chen",1
"Quanyu Dai","Bo Zhang",1
"Quanyu Dai","Dan Wang",1
"Quanyu Dai","Fuchun Sun 0001",1
"Quanyu Dai","Liang Zhang",1
"Quanyu Dai","Qiang Li 0024",1
"Quanyu Dai","Weipeng Yan",1
"Quanyu Dai","Xiao Shen 0001",1
"Quanyu Dai","Yang He",1
"Quanyu Dai","Yongjun Bao",1
"Quanzhi Li","Luo Si",2
"Quanzhi Li","Qiong Zhang",2
"Quanzhi Li","Xiaozhong Liu",1
"Qun Chen 0001","Jiquan Shen",1
"Qun Chen 0001","Ping Zhong",1
"Qun Chen 0001","Xin Liu",1
"Qun Chen 0001","Yanyan Wang",1
"Qun Chen 0001","Zhanhuai Li",1
"Qun Chen 0001","Zhaoqiang Chen",1
"Quoc-Tuan Truong","Hady W. Lauw",1
"Quoc Viet Hung Nguyen","Lizhen Cui",1
"Quoc Viet Hung Nguyen","Zi Huang",1
"R. Arredouani","Agastya Silvina",1
"R. Arredouani","Andreas Francois Vermeulen",1
"R. Arredouani","Andreas Pitsillides",1
"R. Arredouani","Christos Fidas",1
"R. Arredouani","George Stylianou",1
"R. Arredouani","Juliana Küster Filipe Bowles",1
"R. Arredouani","M. Kumar",1
"R. Arredouani","Marios Belk",1
"R. Arredouani","Michael Rossbory",1
"R. Arredouani","W. Huang",1
"R. Uday Kiran","C. Saideep",1
"R. Uday Kiran","Koji Zettsu",1
"R. Uday Kiran","Masaru Kitsuregawa",1
"R. Uday Kiran","Masashi Toyoda",1
"R. Uday Kiran","P. Krishna Reddy",1
"Rabah Alzaidy","C. Lee Giles",1
"Rabah Alzaidy","Cornelia Caragea",1
"Rabiyatou Diouf","Babiga Birregah",2
"Rabiyatou Diouf","Edouard Ngor Sarr",1
"Rabiyatou Diouf","Mamadou Bousso",1
"Rabiyatou Diouf","Ousmane Sall",1
"Rabiyatou Diouf","Sény Ndiaye Mbaye",2
"Rachel Krohn","Tim Weninger",1
"Rachel Palumbo","Donna J. Peuquet",1
"Rafael Ferreira da Silva","Armen R. Kemanian",1
"Rafael Ferreira da Silva","Ewa Deelman",2
"Rafael Ferreira da Silva","Karan Vahi",1
"Rafael Ferreira da Silva","Mats Rynge",2
"Rafael Ferreira da Silva","Rajiv Mayani",1
"Rafael Ferreira da Silva","Yuning Shi",1
"Rafael Savvides","Andreas Henelius",1
"Rafael Savvides","Emilia Oikarinen",1
"Rafael Savvides","Kai Puolamäki",1
"Rafal A. Angryk","Shihao Ji",1
"Ragini Kihlman","Maria Fasli",1
"Ragini Verma","Kyong Jin Shim",1
"Ragini Verma","Li J. Sim",1
"Rahat Masood","Gareth Tyson",1
"Rahat Masood","Mohamed Ali Kâafar",1
"Rahat Masood","Noha Loizon",1
"Rahat Masood","Roya Ensafi",1
"Rahul Ghosh","Varun Mithal",1
"Rahul Ghosh","Vipin Kumar",1
"Rahul Ghosh","Xiaowei Jia",1
"Rahul M. Makhijani","Johan Ugander",1
"Rahul Manghwani","Timothy C. Hoad",1
"Rahul Potharaju","Silviu Cucerzan",1
"Rahul V. Kulkarni","Kourosh Zarringhalam",1
"Raj Marri","Sirisha Rella",1
"Raj Marri","Yugyung Lee",1
"Raja R. Sambasivan","David Cohen",1
"Raja R. Sambasivan","Larry Rudolph",1
"Raja R. Sambasivan","Orran Krieger",1
"Raja R. Sambasivan","Peter Desnoyers",1
"Rajarshi Bhowmik","Gerard de Melo",1
"Rajat Gupta","Rohit Karlupia",1
"Rajeev Agrawal","Joshua Parker",1
"Rajesh Sharma","Artem Mateush",1
"Rajesh Sharma","Jaan Übi",1
"Rajgopal Kannan","Charalampos Chelmis",1
"Rajgopal Kannan","Viktor K. Prasanna",1
"Rajiv Mayani","Armen R. Kemanian",1
"Rajiv Mayani","Ewa Deelman",1
"Rajiv Mayani","Mats Rynge",1
"Rajiv Mayani","Yuning Shi",1
"Rajiv Ratn Shah","Huan Liu 0001",1
"Rajkarn Singh","Alberto Tarable",1
"Rajkarn Singh","Alessandro Nordio",1
"Rajkarn Singh","Mahesh K. Marina",1
"Rajkarn Singh","Marco Fiore",1
"Rajkumar Kettimuthu","Peter H. Beckman",1
"Rajkumar Kettimuthu","Wei-keng Liao",1
"Rajkumar Kettimuthu","Zhengchun Liu",1
"Rajmonda Sulo Caceres","Timothy LaRock",1
"Raksha Rajashekar","Simon Su",1
"Raksha Rajashekar","Thomas Wischgoll",1
"Rakshit Agrawal","Luca de Alfaro",1
"Rama Kumar Pasumarthi","Cheng Li 0012",1
"Rama Kumar Pasumarthi","Jan Pfeifer",1
"Rama Kumar Pasumarthi","Marc Najork",1
"Rama Kumar Pasumarthi","Michael Bendersky",1
"Rama Kumar Pasumarthi","Nadav Golbandi",1
"Rama Kumar Pasumarthi","Rohan Anil",1
"Rama Kumar Pasumarthi","Sebastian Bruch",1
"Rama Kumar Pasumarthi","Stephan Wolf",1
"Rama Kumar Pasumarthi","Xuanhui Wang",1
"Ramakanth Kavuluru","Amit P. Sheth",1
"Ramakanth Kavuluru","Jyotishman Pathak",1
"Ramakanth Kavuluru","Randy S. Welton",1
"Ramakrishna R. Nemani","Ramakrishna R. Nemani",2
"Ramakrishna R. Nemani",NA,1
"Ramakrishnan Kannan","Katharine Page",1
"Ramakrishnan Kannan","Neena Imam",1
"Ramakrishnan Kannan","Sudip K. Seal",1
"Ramakrishnan Kannan","Thomas Proffen",1
"Ramakrishnan Kannan","Travis Johnston",1
"Raman Prasady","Michael Shoemate",1
"Ramanathan V. Guha","Ramanathan V. Guha",2
"Ramanathan V. Guha",NA,1
"Ramaswami Mahalingam","David Jurgens",1
"Ramesh Paudel","Timothy Muncy",1
"Ramesh Paudel","William Eberle",1
"Rami Al-Rfou","Bryan Perozzi",1
"Rami Al-Rfou","Dustin Zelle",1
"Ramin Ramezani","Arash Naeim",1
"Ramit Sawhney","Debanjan Mahata",1
"Ramit Sawhney","Huan Liu 0001",1
"Ramit Sawhney","Rajiv Ratn Shah",1
"Ramkumar Harikrishnakumar","Saideep Nannapaneni",1
"Ramon Bespinyowong","Anthony K. H. Tung",1
"Ramoza Ahsan","Elke A. Rundensteiner",1
"Ramoza Ahsan","Gábor N. Sárközy",1
"Ramoza Ahsan","Muzammil Bashir",1
"Ramoza Ahsan","Rodica Neamtu",1
"Ramtin Yazdanian","Bahodir Mansurov",1
"Ramtin Yazdanian","Jonathan T. Morgan",1
"Ramtin Yazdanian","Leila Zia",1
"Ramtin Yazdanian","Robert West 0001",1
"Ramya Korlakai Vinayak","Jacob Shapiro",1
"Ramya Korlakai Vinayak","Joshua Blumenstock",1
"Ramya Korlakai Vinayak","Sham M. Kakade",1
"Ran Le","Dongyan Zhao 0001",2
"Ran Le","Rui Yan 0001",1
"Ran Le","Tao Zhang",2
"Ran Le","Wenpeng Hu",1
"Ran Le","Xiangliang Zhang 0001",1
"Ran Le","Yang Song",2
"Randy C. Paffenroth","Kelum Gajamannage",1
"Randy S. Welton","Jyotishman Pathak",1
"Ranganathan Chandrasekaran","Rick Abens",1
"Rania Ibrahim","David F. Gleich",1
"Ranjeet Devarakonda","Alka Singh",1
"Ranjeet Devarakonda","Giri Prakash",1
"Ranjeet Devarakonda","Harold A. Shanafield",1
"Ranjeet Devarakonda","Jitendra Kumar 0001",1
"Ranjeet Devarakonda","Joseph V. Olatt",1
"Ranjeet Devarakonda","Kavya Guntupally",2
"Ranjeet Devarakonda","Michael Giansiracusa",1
"Ranjeet Devarakonda","Zach Price",1
"Ranjini Subramanian","Hui Zhang 0006",1
"Rashid Zaman","Alfredo Cuzzocrea",1
"Rashid Zaman","Marwan Hassani",1
"Ratnesh Sharma","Naren Ramakrishnan",1
"Rattikorn Hewett","Tommy Dang",1
"Raül Sirvent","Ane Beatriz Eguzkitza",1
"Raül Sirvent","Guillaume Houzeaux",1
"Raül Sirvent","Jesús Labarta",1
"Raül Sirvent","Jordi Torres",1
"Raül Sirvent","Yolanda Becerra",1
"Raven Maragh","Andrew High",1
"Raven Maragh","Brian Ekdale",1
"Raven Maragh","Timothy Havens",1
"Raven Maragh","Zubair Shafiq",1
"Ravi Kumar 0001","Andrew Miller",1
"Ravi Kumar 0001","Andrew Tomkins",1
"Ravi Kumar 0001","Huai-Jen Liang",1
"Ravi Kumar 0001","Ivan Kuznetsov",1
"Ravi Kumar 0001","Iveel Tsogsuren",1
"Ravi Kumar 0001","Mohammad Mahdian",1
"Ravi Kumar 0001","Yechen Li",1
"Ravi Kumar 0001","Yi Wang",1
"Ravi Sundaram","Bivas Mitra",1
"Ravi Sundaram","Niloy Ganguly",1
"Ray-I Chang","Jan-Ming Ho",1
"Ray-I Chang","Yu-Jung Chang",1
"Raymond L. Chastain","A. J. Maltenfort",1
"Raymond L. Chastain","Curt H. Davis",1
"Raymond L. Chastain","Grant J. Scott",1
"Raymond L. Chastain","James Alex Hurt",1
"Raymond Scott Turner","Xiong Jiang",1
"Rebecca Garrett","Jeff Mitchell",1
"Rebecca Garrett","Zita Marinho",1
"Rebecca J. Stones","Gang Wang 0001",1
"Rebecca J. Stones","Xiaoguang Liu 0001",1
"Rebecca J. Stones","Yusen Li",1
"Rebecca Slepian","Anusheh Abdullah",1
"Rebecca Slepian","Marvin J. Slepian",1
"Rediet Abebe","H. Andrew Schwartz",1
"Rediet Abebe","Jennifer Wortman Vaughan",1
"Rediet Abebe","Peter M. Small",1
"Rediet Abebe","Shawndra Hill",1
"Reginald Harper","Bei-Tseng Chu",1
"Reham Al Tamime","Richard Giordano",1
"Reham Al Tamime","Wendy Hall",1
"Reham M. Alamro","Abdou S. Youssef",2
"Reid McIlroy-Young","Ashton Anderson",1
"Renan Sauteraud","Vishal Midya",1
"Renata Teixeira","Marco Mellia",1
"Renata Teixeira","Soumen Ganguly",1
"Renchunzi Xie","Edwin Lughofer",1
"Renchunzi Xie","Jie Lu 0001",1
"René D. Flores","Emilio Zagheni",1
"René D. Flores","Ingmar Weber",1
"René D. Flores","Timothy Riffe",1
"René Müller 0001","Hamid Pirahesh",1
"René Müller 0001","Richard Sidle",1
"René Müller 0001","Vijayshankar Raman",1
"Renhe Jiang","Dou Huang",1
"Renhe Jiang","Kyoung-Sook Kim",1
"Renhe Jiang","Ryosuke Shibasaki",1
"Renhe Jiang","Tianqi Xia",1
"Renhe Jiang","Xiaoya Song",1
"Renhe Jiang","Xuan Song",1
"Renhe Jiang","Zekun Cai",1
"Renhe Jiang","Zhaonan Wang",1
"Renjun Hu","Airong Jiang",1
"Renjun Hu","Dongxiang Zhang",1
"Renjun Hu","Hui Xiong 0001",1
"Renjun Hu","Jin Xu",1
"Renjun Hu","Ying Li",1
"Renke Huang","Qiuhua Huang",1
"Renke Huang","Xiaoyuan Fan",1
"Renqin Cai","Hongning Wang",1
"Renshi Yu","Tailian Liu",1
"Renshi Yu","Wenqing Li",1
"Renshi Yu","Xiaoling Sun",1
"Renzhe Xu","Lei Li",1
"Renzhe Xu","Wenwu Zhu 0001",1
"Renzhe Xu","Yihao Liu",1
"Reza Zafarani","Huan Liu 0001",1
"Reza Zafarani","Kai Shu",1
"Reza Zafarani","Xinyi Zhou",1
"Rhema Linder","Eric D. Ragan",1
"Rhema Linder","Shuiwang Ji",1
"Rhema Linder","Xia (Ben) Hu",1
"Riazat Ryan","Handong Zhao",1
"Riazat Ryan","Ming Shao",1
"Ricardo Campos 0001","Antoine Doucet",1
"Ricardo Campos 0001","Sourav S. Bhowmick",1
"Richard Archibald","Wei-keng Liao",1
"Richard Caruana","Richard Caruana",2
"Richard Caruana",NA,1
"Richard Chen","Alessio Signorini",1
"Richard Chen","Andrew Trister",1
"Richard Chen","Belle Tseng",1
"Richard Chen","Filip Jankovic",1
"Richard Chen","Han Hee Song",1
"Richard Chen","Hyun Joon Jung",1
"Richard Chen","Jie Shen",1
"Richard Chen","Lampros Kourtis",1
"Richard Chen","Luca Foschini",1
"Richard Chen","Marc Sunga",1
"Richard Chen","Melissa Pugh",1
"Richard Chen","Nikki Marinsek",1
"Richard Chen","Roy Yaari",1
"Richard Chen","Vera Maljkovic",1
"Richard Marciano","Andy Jose Silva",1
"Richard Marciano","Britton Schams",1
"Richard Marciano","Chenxi Liu",1
"Richard Marciano","Connor Mullane",1
"Richard Marciano","Danish Mir",1
"Richard Marciano","Debashish Pradhan",1
"Richard Marciano","Emery Patterson",1
"Richard Marciano","Genevieve Kocienda",1
