"from","to","weight"
"Neil Bright","Mehmet Belgin",1
"Neil Shah","Christos Faloutsos",1
"Neil Shah","Kijung Shin",1
"Nemanja Djuric","Gavin Owens",1
"Nemanja Djuric","Vladan Radosavljevic",1
"Nenad Stojanovic","Aleksandar Stojadinovic",1
"Nesreen K. Ahmed","Ryan A. Rossi",1
"Nesreen K. Ahmed","Theodore L. Willke",1
"Nethanel Gelernter","Amir Herzberg",1
"Nghia Duong-Trung","Lars Schmidt-Thieme",1
"Nghia Duong-Trung","Nicolas Schilling",1
"Ngot Bui","Thanh Le",1
"Ngot Bui","Vasant G. Honavar",1
"Nguyen Ho","Huy Vo",1
"Nguyen Ho","Mai Vu",1
"Nguyen Khoi Tran 0001","Nickolas J. G. Falkner",2
"Nguyen Khoi Tran 0001","Wei Emma Zhang",2
"Nguyen Khoi Tran 0001","Xue Li 0001",2
"Nguyen Lu Dang Khoa","Fang Chen 0001",1
"Nguyen Lu Dang Khoa","Mehrisadat Makki Alamdari",1
"Nguyen Lu Dang Khoa","Peter Runcie",1
"Nguyen Lu Dang Khoa","Wei Liu 0007",1
"Nguyen Lu Dang Khoa","Yang Wang 0002",1
"Nicholas A. James","Arun Kejariwal",1
"Nicholas A. James","David S. Matteson",1
"Nicholas B. Turk-Browne","Theodore L. Willke",1
"Nicholas Jing Yuan","Defu Lian",2
"Nicholas Jing Yuan","Kai Zheng 0001",1
"Nicholas Jing Yuan","Kieran McDonald",2
"Nicholas Jing Yuan","Rui Zhang 0003",2
"Nicholas Jing Yuan","Wei-Ying Ma",1
"Nicholas Jing Yuan","Xing Xie 0001",4
"Nicholas Jing Yuan","Yingzi Wang",1
"Nicholas Jing Yuan","Yong Rui",1
"Nicholas Schaub","Carl G. Simon",1
"Nicholas Schaub","Piotr M. Szczypinski",1
"Nicholas Schaub","Stephen J. Florczyk",1
"Nick Cercone","Yonggang Hu",1
"Nick Cercone","Zane Zhenhua Hu",1
"Nickolas J. G. Falkner","Wei Emma Zhang",2
"Nickolas J. G. Falkner","Xue Li 0001",2
"Nico Rödder","Christof Weinhardt",1
"Nico Rödder","David Dauer",1
"Nico Rödder","Kevin Laubis",1
"Nico Rödder","Paul Karaenke",1
"Nicola Barbieri","Amin Mantrach",1
"Nicola Barbieri","Fabrizio Silvestri",2
"Nicola Barbieri","Mounia Lalmas",1
"Nicolas Hanusse","Patrick Kamnang Wanko",1
"Nicolas Hanusse","Sofian Maabout",1
"Nicolas Kourtellis","Albert Bifet",1
"Nicolas Kourtellis","Arinto Murdopo",1
"Nicolas Kourtellis","Gianmarco De Francisci Morales",1
"Nicolas Kourtellis","Nishanth R. Sastry",1
"Nicolás Poggi","David Carrera 0001",1
"Nicolás Poggi","José A. Blakeley",1
"Nicolás Poggi","Josep Lluis Berral",1
"Nicolás Poggi","Nikola Vujic",1
"Nicolás Poggi","Thomas Fenech",1
"Nicolás Poggi","Umar Farooq Minhas",1
"Nicolas Schilling","Lars Schmidt-Thieme",1
"Nicolas Wagner","Benjamin Erb",1
"Nicolas Wagner","Jörg Domaschka",1
"Nicu Sebe","Bruno Lepri",1
"Nicu Sebe","Daniele Quercia",1
"Niels Buus Lassen","Abid Hussain",1
"Niels Buus Lassen","Benjamin Flesch",1
"Niels Buus Lassen","Ravi Vatrapu",1
"Niels Dalum Hansen","Christina Lioma",1
"Niels Dalum Hansen","Kåre Mølbak",1
"Nikhil Rao","Inderjit S. Dhillon",1
"Nikita I. Lytkin","Bee-Chung Chen",1
"Nikita I. Lytkin","Deepak Agarwal",1
"Nikita I. Lytkin","Igor Perisic",1
"Nikita V. Spirin","Alexander S. Kotov",1
"Nikita V. Spirin","Karrie G. Karahalios",1
"Nikita V. Spirin","Pavel A. Izhutov",1
"Nikita V. Spirin","Vassil Mladenov",1
"Nikolaos Papailiou","Dimitrios Tsoumakos",2
"Nikolaos Papailiou","Nectarios Koziris",2
"Nikolaos Papailiou","Victor Giannakouris",1
"Nikos Hardavellas","Alok N. Choudhary",1
"Nikos Mamoulis","Evaggelia Pitoura",1
"Nikos Mamoulis","Panayiotis Tsaparas",1
"Nikos Mamoulis","Xiang Li 0067",1
"Nilesh Kulkarni","Chris Pouliot",1
"Nilothpal Talukder","Mohammed J. Zaki",1
"Niloy Ganguly","Animesh Mukherjee 0001",1
"Niloy Ganguly","Krishna P. Gummadi",2
"Ning Yang 0001","Philip S. Yu",1
"Ninh Pham","Rasmus Pagh",1
"Nipun Batra 0001","Amarjeet Singh 0001",1
"Nipun Batra 0001","Kamin Whitehouse",1
"Nital Patel","Martin Braun",1
"Nitish Korula","Silvio Lattanzi",1
"Nizar Mhadhbi","Abdesattar Mhadhbi",1
"Nizar Mhadhbi","Badran Raddaoui",1
"Nizar Mhadhbi","Lakhdar Sais",1
"Noa Avigdor-Elgrabli","Dotan Di Castro",1
"Noa Avigdor-Elgrabli","Iftah Gamzu",1
"Noa Avigdor-Elgrabli","Irena Grabovitch-Zuyev",1
"Noa Avigdor-Elgrabli","Liane Lewin-Eytan",1
"Noa Avigdor-Elgrabli","Mark Cwalinski",1
"Noa Avigdor-Elgrabli","Yoelle Maarek",1
"Noah A. Smith","Frederick Liu",1
"Noam Koenigstein","Hastagiri P. Vanchinathan",1
"Noam Koenigstein","Ulrich Paquet",1
"Nobuhiro Akashi","Toru Kobayashi",1
"Nobuhiro Akashi","Yoshitaka Terai",1
"Nora Alkhamees","Maria Fasli",1
"Norases Vesdapunt","Hector Garcia-Molina",1
"Noriaki Kawamae","Noriaki Kawamae",2
"Noriaki Kawamae",NA,1
"Noriaki Koide","Hideki Yoshii",1
"Noriaki Koide","Noboru Sonehara",1
"Noriaki Koide","Nobuhiro Akashi",1
"Noriaki Koide","Toru Kobayashi",1
"Noriaki Koide","Yoshitaka Terai",1
"Noriaki Koide","Yu Ichifuji",1
"Norio Yoshimoto","Tomohiro Kimura",1
"Norman M. Sadeh","Fei Liu 0004",1
"Norman M. Sadeh","Frederick Liu",1
"Norman M. Sadeh","Noah A. Smith",1
"Noseong Park","V. S. Subrahmanian",1
"Nozomi Hata","Koji Inoue",1
"Nozomi Hata","Takatsugu Ono",1
"Nozomi Hata","Yuta Kakibuka",1
"Numair Sani","Jiebo Luo",1
"Nurjahan Begum","Eamonn J. Keogh",1
"Nusrat Sharmin Islam","Dhabaleswar K. Panda",1
"Nusrat Sharmin Islam","Md. Wasi-ur-Rahman",1
"Nusrat Sharmin Islam","Xiaoyi Lu",1
"Oana Goga","Bimal Viswanath",1
"Oana Goga","Changtao Zhong",1
"Oana Goga","Krishna P. Gummadi",1
"Oana Goga","Nishanth R. Sastry",1
"Oana Inel","Lora Aroyo",1
"Oana Inel","Maarten de Rijke",1
"Octavian-Eugen Ganea","Aurélien Lucchi",1
"Octavian-Eugen Ganea","Carsten Eickhoff",1
"Octavian-Eugen Ganea","Marina Ganea",1
"Octavian-Eugen Ganea","Thomas Hofmann",1
"Oded Sofer","Bracha Shapira",1
"Oded Sofer","Lior Rokach",1
"Oded Sofer","Ofer Biller",1
"Odej Kao","Feng Liu",1
"Ofer Arazy","Coye Cheshire",1
"Ofer Arazy","Oded Nov",1
"Ofer Biller","Bracha Shapira",1
"Ofer Biller","Lior Rokach",1
"Olaf Landsiedel","Joris van Rooij",1
"Olaf Landsiedel","Marina Papatriantafilou",1
"Ole J. Mengshoel","Alvin Jude",1
"Ole J. Mengshoel","Eugen Feller",1
"Ole J. Mengshoel","Julien Forgeat",1
"Ole J. Mengshoel","Nimish Radia",1
"Oleksandra Levchenko","José Pereira 0001",1
"Oleksandra Levchenko","Patrick Valduriez",1
"Oleksandra Levchenko","Ricardo Jiménez-Peris",1
"Oleksii Starov","Johannes Dahse",1
"Oleksii Starov","Nick Nikiforakis",1
"Oleksii Starov","Syed Sharique Ahmad",1
"Oleksii Starov","Thorsten Holz",1
"Olga Papaemmanouil","Mitch Cherniack",1
"Oliver Downs","Oliver Downs",2
"Oliver Downs",NA,1
"Oliver L. Haimson","Bistra Dilkina",1
"Oliver L. Haimson","Duen Horng Chau",1
"Oliver L. Haimson","Matthew Hinds-Aldrich",1
"Oliver L. Haimson","Wenwen Zhang",1
"Oliver L. Haimson","Xiang Cheng 0002",1
"Oliver Lehmberg","Christian Bizer",1
"Oliver Lehmberg","Yaser Oulabi",1
"Olufemi A. Omitaomu","Budhendra L. Bhaduri",1
"Omer Berat Sezer","A. Murat Ozbayoglu",1
"Omer Berat Sezer","Aras Onal",1
"Omer Berat Sezer","Erdogan Dogdu",1
"Onur Catakoglu","Davide Balzarotti",1
"Onur Catakoglu","Marco Balduzzi",1
"Onur Varol","Alessandro Flammini",1
"Onur Varol","Emre Kiciman",1
"Onur Varol","Filippo Menczer",1
"Or Levi","Fiana Raiber",1
"Or Levi","Ido Guy",1
"Or Levi","Oren Kurland",1
"Oren Kurland","Ella Rabinovich",1
"Oren Kurland","Ido Guy",1
"Oren Sar Shalom","Hastagiri P. Vanchinathan",1
"Oren Sar Shalom","Noam Koenigstein",1
"Oren Sar Shalom","Ulrich Paquet",1
"Orianna DeMasi","Douglas Mason",1
"Orianna DeMasi","Jeff Ma",1
"Oscar Martinez","John E. Hopcroft",1
"Oscar Martinez","Xing Chen",1
"Oscar Martinez","Yi Li",1
"Otto Wüst","Eduard Ayguadé",1
"Otto Wüst","Jonatan Poveda",1
"Otto Wüst","Jordi Torres",1
"Otto Wüst","Marc Elena",1
"Otto Wüst","Mauro Gomez",1
"Otto Wüst","Mouna Makni",1
"Özgür L. Özçep","Ahmet Soylu",1
"Özgür L. Özçep","Arild Waaler",1
"Özgür L. Özçep","Christoforos Svingos",1
"Özgür L. Özçep","Diego Calvanese",1
"Özgür L. Özçep","Dmitriy Zheleznyakov",1
"Özgür L. Özçep","Guohui Xiao 0001",1
"Özgür L. Özçep","Ian Horrocks",1
"Özgür L. Özçep","Martin Giese",1
"Özgür L. Özçep","Ralf Möller 0001",1
"Özgür L. Özçep","Yannis E. Ioannidis",1
"Özgür L. Özçep","Yannis Kotidis",1
"Ozkan Sayin","Amine Lamine",1
"Ozkan Sayin","Majid Alotaibi",1
"Ozlem Yavanoglu","Ozlem Yavanoglu",2
"Ozlem Yavanoglu",NA,1
"Pablo Aragón","Andreas Kaltenbrunner",2
"Pablo Aragón","David Laniado",1
"Pablo Aragón","Vicenç Gómez",1
"Pablo Aragón","Yana Volkovich",1
"Pablo Ordóñez","Carlos Cepeda Mora",1
"Pablo Robles-Granda","Jennifer Neville",1
"Pablo Robles-Granda","Sebastián Moreno",1
"Pan Hui","Karl Aberer",1
"Pan Hui 0001","Siyuan Liu",1
"Panagiotis Liakos","Alex Delis",2
"Panagiotis Liakos","Alexandros Ntoulas",1
"Panagiotis Liakos","Katia Papakonstantinopoulou",2
"Panagiotis Mavridis","David Gross-Amblard",1
"Panagiotis Mavridis","Zoltán Miklós 0001",1
"Pang-Ning Tan","Lifeng Luo",1
"Pang-Ning Tan","Xi Liu",1
"Pankush Kalgotra","Ramesh Sharda",1
"Panos K. Chrysanthis","Jack Lange",1
"Paolo Ceravolo","Ernesto Damiani",1
"Paolo Ferragina","Hinrich Schütze",1
"Paolo Ferragina","Massimiliano Ciaramita",1
"Paolo Ferragina","Stefan Rüd",1
"Parang Saraf","Achla Marathe",1
"Parang Saraf","Alla Rozovskaya",1
"Parang Saraf","Andy Doyle",1
"Parang Saraf","Anil Vullikanti",1
"Parang Saraf","Chang-Tien Lu",1
"Parang Saraf","David Mares",1
"Parang Saraf","Dipak K. Gupta",1
"Parang Saraf","Graham Katz",1
"Parang Saraf","Jaime Arredondo",1
"Parang Saraf","Jose Cadena",1
"Parang Saraf","Kristen Maria Summers",1
"Parang Saraf","Liang Zhao 0002",1
"Parang Saraf","Naren Ramakrishnan",2
"Parang Saraf","Nathan Self",1
"Parantapa Bhattacharya","Niloy Ganguly",1
"Parikshit Sondhi","ChengXiang Zhai",1
"Paris Carbone","Asterios Katsifodimos",1
"Paris Carbone","Jonas Traub",1
"Paris Carbone","Seif Haridi",1
"Paris Carbone","Volker Markl",1
"Parul Sharma","Teng-Sheng Moh",1
"Pascal Reinhardt","Matthias Uflacker",1
"Pascal Reinhardt","Tim Specht",1
"Pascal Reinhardt","Tim Zimmermann",1
"Pascal Van Hentenryck","Andrés Abeliuk",1
"Pascal Van Hentenryck","Felipe Maldonado",1
"Pascal Van Hentenryck","Franco Berbeglia",1
"Pascal Van Hentenryck","Gerardo Berbeglia",1
"Pascal Welke","Alexander Markowetz",1
"Pascal Welke","Maria Christoforaki",1
"Pascal Welke","Torsten Suel",1
"Paschalis Korosoglou","Pavlos Daoglou",1
"Patrick Butler","Achla Marathe",1
"Patrick Butler","Alla Rozovskaya",1
"Patrick Butler","Andy Doyle",1
"Patrick Butler","Anil Vullikanti",1
"Patrick Butler","Chang-Tien Lu",1
"Patrick Butler","David Mares",1
"Patrick Butler","Dipak K. Gupta",1
"Patrick Butler","Graham Katz",1
"Patrick Butler","Jaime Arredondo",1
"Patrick Butler","Jose Cadena",1
"Patrick Butler","Kristen Maria Summers",1
"Patrick Butler","Liang Zhao 0002",1
"Patrick Butler","Naren Ramakrishnan",1
"Patrick Butler","Nathan Self",1
"Patrick Butler","Parang Saraf",1
"Patrick Butler","Rupinder Paul Khandpur",1
"Patrick Ernst","Gerhard Weikum",1
"Patrick K. Nicholson","Alessandra Sala",1
"Patrick K. Nicholson","Srinivasan Parthasarathy 0001",1
"Patrick Kamnang Wanko","Sofian Maabout",1
"Patrick Valduriez","José Pereira 0001",1
"Patrick Valduriez","Marta Mattoso",1
"Patrick Valduriez","Ricardo Jiménez-Peris",1
"Paul Barford","S. Muthukrishnan",1
"Paul Brown","Alex Poliakov",1
"Paul Brown","Hongfeng Yu",1
"Paul C. West","Vipin Kumar",1
"Paul G. Brown","Hongfeng Yu",1
"Paul Girard","Benjamin Ooghe-Tabanou",1
"Paul Girard","Tommaso Venturini",1
"Paul J. Kennedy","Wei Liu 0007",1
"Paul Karaenke","Christof Weinhardt",1
"Paul M. Thompson","Jie Wang 0005",1
"Paul M. Thompson","Jieping Ye",1
"Paul N. Bennett","Susan T. Dumais",1
"Paul N. Bennett","Thorsten Joachims",1
"Paul Ogilvie","Yan Liu",1
"Paul Quint","J. Smith",1
"Paul Quint","N. V. Vinodchandran",1
"Paul Quint","Stephen D. Scott",1
"Paul Raff","Ze Jin",1
"Paul Rayson","Awais Rashid",1
"Paul Rayson","John A. Mariani",1
"Paul Resnick","Qiaozhu Mei",1
"Paul Thomas","Hwan-Jin Yoon",1
"Paul Thomas","Ramesh Sankaranarayana",1
"Paul Thomas","Tom Gedeon",1
"Paul van der Boor","José Carlos González",1
"Paul van der Boor","Rayid Ghani",1
"Paul van der Boor","Romana Khan",1
"Paul Zimdars","Paul M. Ramirez",1
"Paulo S. C. Alencar","Donald D. Cowan",1
"Paulo Shakarian","J. E. Kelly Snyder",1
"Pavan Kapanipathi","Amit P. Sheth",1
"Pavel A. Dmitriev","Brian Frasca",1
"Pavel A. Dmitriev","Garnet J. Vaz",1
"Pavel A. Dmitriev","Ron Kohavi",1
"Pavel A. Dmitriev","Somit Gupta",1
"Pável Calado","Edleno Silva de Moura",1
"Pável Calado","Marco Cristo",1
"Pavel Dmitriev","Xian Wu",1
"Pavel Serdyukov","Maarten de Rijke",1
"Pawan Goyal","Samik Datta",1
"Payam Siyari","Bistra Dilkina",1
"Payam Siyari","Constantine Dovrolis",1
"Peggy L. Peissig","David Page",1
"Peggy L. Peissig","Ron M. Stewart",1
"Pei Hua Cher","Ee-Peng Lim",1
"Pei Hua Cher","Philips Kokoh Prasetyo",1
"Peilin Zhao","Ee-Peng Lim",1
"Peilin Zhao","Jianling Sun",1
"Peilin Zhao","Wei Chen",1
"Peipei Xu","Nguyen Khoi Tran 0001",2
"Peipei Xu","Nickolas J. G. Falkner",2
"Peipei Xu","Quan Z. Sheng",1
"Peipei Xu","Wei Emma Zhang",2
"Peipei Xu","Xue Li 0001",2
"Peipei Yi","Byron Choi",1
"Peipei Yi","Xiaohui Yu 0001",1
"Peipei Yi","Zhiwei Zhang",1
"Peng Bao","Peng Bao",2
"Peng Bao",NA,1
"Peng Cheng 0001","Jiming Chen 0001",1
"Peng Cui 0001","Christos Faloutsos",2
"Peng Cui 0001","Hao Ye",1
"Peng Cui 0001","Jian Pei",1
"Peng Cui 0001","Shiqiang Yang",1
"Peng Cui 0001","Wenwu Zhu 0001",3
"Peng Cui 0001","Yunfei Lu",1
"Peng Cui 0001","Ziwei Zhang",1
"Peng Liu 0005","Ce Zhang",1
"Peng Liu 0005","Suresh Chari",1
"Pengfei Li","Falk Scholer",1
"Pengfei Li","Mark James Carman",1
"Pengfei Li","Mark Sanderson",1
"Pengliang Ding","Fang Xie",1
"Pengwei Wang","Jun Yan 0001",1
"Pengwei Wang","Lei Ji",1
"Pengwei Wang","Lianwen Jin",1
"Pengwei Wang","Wei-Ying Ma",1
"Pete Burnap","Omer F. Rana",2
"Pete VanderGiessen","Andrew Mcleod",1
"Pete VanderGiessen","Antonio Rosales",1
"Peter A. Flach","Gustavo E. A. P. A. Batista",1
"Peter A. Flach","Stan Matwin",1
"Peter Arenfeldt Larsen","Abid Hussain",1
"Peter Arenfeldt Larsen","Benjamin Flesch",1
"Peter Arenfeldt Larsen","Raghava Rao Mukkamala",1
"Peter Arenfeldt Larsen","Ravi Vatrapu",1
"Peter B. Key","Mohammad Reza Khani",1
"Peter Bajcsy","Carl G. Simon",1
"Peter Bajcsy","Mary Brady",1
"Peter Bajcsy","Mylene Simon",1
"Peter Bajcsy","Nathan Hotaling",1
"Peter Bajcsy","Nicholas Schaub",1
"Peter Bajcsy","Piotr M. Szczypinski",1
"Peter Bajcsy","Ram D. Sriram",1
"Peter Bajcsy","Soweon Yoon",1
"Peter Bajcsy","Stephen J. Florczyk",1
"Peter C. Fontana","Craig S. Greenberg",1
"Peter C. Fontana","Marion Le Bras",1
"Peter C. Fontana","Mark A. Przybocki",1
"Peter Cnudde","Gavin Owens",1
"Peter Cnudde","Mihajlo Grbovic",1
"Peter Cnudde","Nemanja Djuric",1
"Peter Cnudde","Vladan Radosavljevic",1
"Peter J. Ramadge","Kenneth A. Norman",1
"Peter Lista","Apu Kapadia",1
"Peter Lista","Fabio Rojas",1
"Peter Lista","Srijita Das",1
"Peter Lista","Yong-Yeol Ahn",1
"Peter Lofgren","Ashish Goel",1
"Peter M. Krafft","Nathan Kobe",1
"Peter Norvig","Peter Norvig",2
"Peter Norvig",NA,1
"Peter Xenopoulos","Jamison Daniel",1
"Peter Xenopoulos","Michael Matheson",1
"Peter Xenopoulos","Sreenivas Sukumar",1
"Peter Young","Vivek Ramavajjala",1
"Petteri Nurmi","Sasu Tarkoma",1
"Philip Derbeko","Ehud Gudes",1
"Philip Derbeko","Jeffrey D. Ullman",1
"Philip Derbeko","Shlomi Dolev",1
"Philip K. Chan","Ebad Ahmadzadeh",1
"Philip S. Yu","Ming-Syan Chen",1
"Philip S. Yu","Naiwang Guo",1
"Philip S. Yu","Qianyi Zhan",1
"Philip S. Yu","Yuanhua Lv",1
"Philip Thruesen","Blandine Seznec",1
"Philip Thruesen","Jaroslav Cechák",1
"Philip Thruesen","Nattiya Kanhabua",1
"Philip Thruesen","Roel Castalio",1
"Philipp Singer","Andreas Hotho",1
"Philipp Singer","Denis Helic",1
"Philipp Singer","Markus Strohmaier",1
"Philips Kokoh Prasetyo","Casey Vu",1
"Philips Kokoh Prasetyo","David Lo 0001",1
"Philips Kokoh Prasetyo","Ee-Peng Lim",2
"Pierre François","Arjuna Sathiaseelan",1
"Pierre Senellart","Huayu Wu 0001",1
"Pierre Senellart","Stéphane Bressan",1
"Pietro Michiardi","Wim Mees",1
"Pietro Panzarasa","Cecilia Mascolo",1
"Ping Li","Jiafeng Guo",1
"Ping Li","Xueqi Cheng",1
"Ping Li","Zhaohui Li",1
"Ping Liu","Jianxin Wang",1
"Ping Liu","Weimao Ke",1
"Ping Liu","Xiaohua Hu 0001",1
"Ping Luo 0001","Hui Xiong 0001",1
"Ping Luo 0001","Qing He 0003",2
"Ping Luo 0001","Shengwen Yang",1
"Ping Luo 0001","Sinno Jialin Pan",1
"Ping Luo 0001","Su Yan",1
"Ping Luo 0001","Zhiqiang Liu",1
"Ping Luo 0001","Zhiyong Shen",1
"Ping Wang","Bhanukiran Vinzamuri",1
"Ping Wang","Chandan K. Reddy",1
"Ping Wang","Karthik K. Padthe",1
"Ping Zhang 0016","Joel Dudley",1
"Pinghua Gong","Jieping Ye",2
"Pinghua Gong","Ruiwen Zhang",1
"Pinghua Gong","Xiaotong Shen",1
"Piotr M. Szczypinski","Stephen J. Florczyk",1
"Piotr Wasilewski","Stan Matwin",1
"Piyush Bansal","Carsten Eickhoff",1
"Piyush Bansal","Thomas Hofmann",1
"Piyush Jha","Sajan Shah",1
"Piyush Kumar","Eduardo L. Pasiliao Jr.",1
"Po-Hsuan Chen","Jeremy R. Manning",1
"Po-Hsuan Chen","Kenneth A. Norman",1
"Po-Hsuan Chen","Peter J. Ramadge",1
"Po Hu","Tingting He",1
"Po Hu","Xiaohua Hu 0001",1
"Polina Rozenshtein","Aristides Gionis",1
"Polina Rozenshtein","B. Aditya Prakash",1
"Polina Rozenshtein","Jilles Vreeken",1
"Ponnurangam Kumaraguru","David García 0001",1
"Poonam Goyal","Aditya Mangla",1
"Poonam Goyal","Navneet Goyal",1
"Poonam Goyal","S. Nikhil 0001",1
"Poonam Goyal","Sundar Balasubramaniam",1
"Prabhakar Raghavan","Erisa Terolli",1
"Pradipto Das","Aaron Levine",1
"Pradipto Das","Ankur Datta",1
"Pradipto Das","Giuseppe Di Fabbrizio",1
"Pradipto Das","Yandi Xia",1
"Pramod Bhatotia","Christof Fetzer",1
"Pramod Bhatotia","Rodrigo Rodrigues 0001",1
"Pramod Sharma","James Demmel",1
"Pramod Sharma","Jim Harrell",1
"Pramod Sharma","Jiyan Yang",1
"Pramod Sharma","Michael W. Mahoney",1
"Pramod Sharma","Prabhat",1
"Pramod Sharma","Venkat Krishnamurthy",1
"Pranali Yawalkar","Sayan Ranu",1
"Prasad Cheema","Fang Chen 0001",1
"Prasad Cheema","Mehrisadat Makki Alamdari",1
"Prasad Cheema","Nguyen Lu Dang Khoa",1
"Prasad Cheema","Peter Runcie",1
"Prasad Cheema","Wei Liu 0007",1
"Prasad Cheema","Yang Wang 0002",1
"Prashanth Vijayaraghavan","Deb Roy",1
"Prashanth Vijayaraghavan","Soroush Vosoughi",1
"Preetam Ghosh","Michael L. Mayo",1
"Preetam Ghosh","Thang N. Dinh",1
"Preethi R. Raajaratnam","Neeta Pande",1
"Preethi R. Raajaratnam","Sandipan Dandapat",1
"Preethi R. Raajaratnam","Shourya Roy",1
"Pritam Gundecha","Huan Liu 0001",1
"Pritam Gundecha","Jiliang Tang",1
"Pritam Gundecha","Xia Hu",1
"Prithu Banerjee","Pranali Yawalkar",1
"Prithu Banerjee","Sayan Ranu",1
"Prithwish Basu","Ambuj K. Singh",1
"Prithwish Basu","Ananthram Swami",1
"Prithwish Chakraborty","Emily Cohn",1
"Prithwish Chakraborty","John S. Brownstein",1
"Prithwish Chakraborty","Naren Ramakrishnan",1
"Priyaa Thavasimani","Paolo Missier",1
"Priyanka Kale","Shilpa Balan",1
"Prudhvi Ratna Badri Satya","Dongwon Lee 0001",1
"Prudhvi Ratna Badri Satya","Jason (Jiasheng) Zhang",1
"Prudhvi Ratna Badri Satya","Kyumin Lee",1
"Prudhvi Ratna Badri Satya","Thanh Tran 0005",1
"Przemyslaw A. Grabowicz","Ingmar Weber",1
"Przemyslaw A. Grabowicz","Juhi Kulshrestha",1
"Przemyslaw A. Grabowicz","Krishna P. Gummadi",1
"Przemyslaw A. Grabowicz","Mahmoudreza Babaei",1
"Przemyslaw A. Grabowicz","Niloy Ganguly",1
"Pu Yang","Krishnamurthy Iyer",1
"Pu Yang","Peter I. Frazier",1
"Pulasthi Wickramasinghe","Chathuri Wimalasena",1
"Pulasthi Wickramasinghe","Geoffrey C. Fox",2
"Pulasthi Wickramasinghe","Milinda Pathirage",1
"Pulasthi Wickramasinghe","Saliya Ekanayake",1
"Purushottam Kar","Fabrizio Sebastiani 0001",1
"Purushottam Kar","Harikrishna Narasimhan",1
"Purushottam Kar","Sanjay Chawla",1
"Purushottam Kar","Shuai Li",1
"Pyry Takala","Aristides Gionis",1
"Pyry Takala","Hannu Toivonen",1
"Pyry Takala","Tapani Raiko",1
"Qi Guo","Yang Song 0008",1
"Qi Guo 0001","Chen Yang 0009",1
"Qi Guo 0001","Zujian Weng",1
"Qi Li 0012","Aidong Zhang",1
"Qi Li 0012","Bo Zhao 0001",1
"Qi Li 0012","Fenglong Ma",2
"Qi Li 0012","Houping Xiao",1
"Qi Li 0012","Jiawei Han 0001",1
"Qi Li 0012","Jing Gao 0004",1
"Qi Li 0012","Lu Su",2
"Qi Li 0012","Wei Fan 0001",1
"Qi Li 0012","Yaliang Li",1
"Qi Li 0012","Yunlong Feng",1
"Qi Liu 0003","Enhong Chen",3
"Qi Liu 0003","Guifeng Wang",1
"Qi Liu 0003","Hao Zhong",1
"Qi Liu 0003","Hui Xiong 0001",1
"Qi Liu 0003","Yanjie Fu",1
"Qi Liu 0003","Yong Ge",2
"Qi Zhang 0001","Haoran Huang",1
"Qi Zhang 0001","Jindou Wu",1
"Qi Zhang 0001","Xuanjing Huang",2
"Qi Zhang 0001","Yeyun Gong",1
"Qi Zhao","Daniel Friedman",1
"Qi Zhao","Min Zhang 0006",1
"Qi Zhao","Shaoping Ma",1
"Qi Zhao","Yi Zhang",1
"Qi Zhao","Yiqun Liu 0001",1
"Qiang Ji","Yanling Cui",1
"Qiang Yang 0001","Dimitrios Gunopulos",1
"Qiang Yang 0001","John E. Hopcroft",1
"Qiang Yang 0001","Leonidas J. Guibas",1
"Qiang Yang 0001","Philip S. Yu",1
"Qiang Zhang","Nagendra Singh",1
"Qiang Zhang","Sreenivas Sukumar",1
"Qiang Zhu 0002","Paul Ogilvie",1
"Qiang Zhu 0002","Philip S. Yu",1
"Qiang Zhu 0002","Songtao Guo",2
"Qiang Zhu 0002","Yan Liu",1
"Qiankun Zhu","Hong Cheng",1
"Qiao Kang","Alok N. Choudhary",1
"Qiao Kang","Ankit Agrawal",1
"Qiao Kang","Wei-keng Liao",1
"Qiaoling Liu","Faizan Javed",1
"Qiaoling Liu","Matt McNair",1
"Qifeng Zhou","Dingding Wang 0001",1
"Qifeng Zhou","Jia Xu 0003",1
"Qifeng Zhou","Minjing Zhang",1
"Qifeng Zhou","Naphtali Rishe",1
"Qifeng Zhou","Shu-Ching Chen",1
"Qifeng Zhou","Steven Luis",1
"Qifeng Zhou","Wentao Wang 0006",1
"Qifeng Zhou","Yue Huang",1
"Qin Liu","Jiefeng Cheng",1
"Qin Liu","John C. S. Lui",1
"Qin Liu","Zhenguo Li",1
"Qin Lu 0001","Chu-Ren Huang",1
"Qin Lu 0001","Minglei Li 0001",1
"Qin Lu 0001","Yue Xiao",1
"Qin Lv","Jeremy Blackburn",1
"Qin Lv","Richard Han",1
"Qing Wang 0016","Dingding Wang 0001",1
"Qing Wang 0016","Jia Xu 0003",1
"Qing Wang 0016","Larisa Shwartz",1
"Qing Wang 0016","Minjing Zhang",1
